date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
1998003,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998004,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998005,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998006,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998007,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998008,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998009,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998010,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998011,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998012,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998013,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998014,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998015,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998016,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998017,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998018,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998019,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998020,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998021,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998022,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998023,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998024,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998025,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998026,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998027,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998028,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998029,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998030,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998031,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998032,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998033,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998034,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998035,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998036,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998037,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998038,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998039,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998040,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998041,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998042,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998043,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998044,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998045,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998046,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998047,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998048,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998049,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998050,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998051,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998052,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998053,-64.73,96.73,1,-64.8,96.2,1,0,0,0,21,4
1998054,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998055,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998056,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998057,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998058,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998059,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998060,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998061,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998062,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998063,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998064,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998065,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998066,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998067,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998068,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998069,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998070,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998071,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998072,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998073,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998074,-64.73,96.73,1,-64.8,96.2,1,0,0,0,21,4
1998075,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998076,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998077,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998078,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998079,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998080,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998081,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998082,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998083,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998084,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998085,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998086,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998087,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998088,-64.73,96.73,1,-64.8,96.2,1,0,0,0,21,4
1998089,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998090,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998091,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998092,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998093,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998094,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998095,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998096,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998097,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998098,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998099,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998100,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998101,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998102,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998103,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998104,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998105,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998106,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998107,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998108,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998109,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998110,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998111,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998112,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998113,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998114,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998115,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998116,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998117,-64.73,96.73,1,0,0,0,0,0,0,0,0
