date,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
2008361,0,0,0,0,0,0,-75.1335,-41.506,1,0,0,0,0,0
2008362,0,0,0,0,0,0,-75.1335,-41.506,1,0,0,0,0,0
2008363,0,0,0,0,0,0,-75.1335,-41.506,1,0,0,0,0,0
2008364,0,0,0,0,0,0,-75.1335,-41.506,1,0,0,0,0,0
2008365,0,0,0,0,0,0,-75.0974,-41.608,1,0,0,0,0,0
2008366,0,0,0,0,0,0,-75.0974,-41.608,1,0,0,0,0,0
2009001,0,0,0,0,0,0,-75.0974,-41.608,1,0,0,0,0,0
2009002,0,0,0,0,0,0,-75.0974,-41.608,1,0,0,0,0,0
2009003,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009004,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009005,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009006,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009007,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009008,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009009,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009010,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009011,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009012,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009013,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009014,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009015,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009016,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009017,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009018,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009019,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009020,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009021,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009022,0,0,0,0,0,0,-75.1437,-41.5358,1,0,0,0,0,0
2009023,0,0,0,0,0,0,-75.1319,-41.4506,1,0,0,0,0,0
2009024,0,0,0,0,0,0,-75.1511,-41.6277,1,0,0,0,0,0
2009025,0,0,0,0,0,0,-75.1511,-41.6277,1,0,0,0,0,0
2009026,0,0,0,0,0,0,-75.1511,-41.6277,1,0,0,0,0,0
2009027,0,0,0,0,0,0,-75.1511,-41.6277,1,0,0,0,0,0
2009028,0,0,0,0,0,0,-75.1511,-41.6277,1,0,0,0,0,0
2009029,0,0,0,0,0,0,-75.1511,-41.6277,1,0,0,0,0,0
2009030,0,0,0,0,0,0,-75.1511,-41.6277,1,0,0,0,0,0
2009031,0,0,0,0,0,0,-75.1336,-41.5617,1,0,0,0,0,0
2009032,0,0,0,0,0,0,-75.1336,-41.5617,1,0,0,0,0,0
2009033,0,0,0,0,0,0,-75.1145,-41.5407,1,0,0,0,0,0
2009034,0,0,0,0,0,0,-75.1193,-41.5194,1,0,0,0,0,0
2009035,0,0,0,0,0,0,-75.1111,-41.4618,1,0,0,0,0,0
2009036,0,0,0,0,0,0,-75.0982,-41.4934,1,0,0,0,0,0
2009037,0,0,0,0,0,0,-75.1102,-41.4879,1,0,0,0,0,0
2009038,0,0,0,0,0,0,-75.1031,-41.4722,1,0,0,0,0,0
2009039,0,0,0,0,0,0,-75.1187,-41.4502,1,0,0,0,0,0
2009040,0,0,0,0,0,0,-75.1259,-41.5127,1,0,0,0,0,0
2009041,0,0,0,0,0,0,-75.1159,-41.4405,1,0,0,0,0,0
2009042,0,0,0,0,0,0,-75.0934,-41.5147,1,0,0,0,0,0
2009043,0,0,0,0,0,0,-75.1053,-41.5091,1,0,0,0,0,0
2009044,0,0,0,0,0,0,-75.0945,-41.5098,1,0,0,0,0,0
2009045,0,0,0,0,0,0,-75.0994,-41.4886,1,0,0,0,0,0
2009046,0,0,0,0,0,0,-75.1102,-41.4879,1,0,0,0,0,0
2009047,0,0,0,0,0,0,-75.1318,-41.5334,1,0,0,0,0,0
2009048,0,0,0,0,0,0,-75.1285,-41.5977,1,0,0,0,0,0
2009049,0,0,0,0,0,0,-75.1165,-41.5097,1,0,0,0,0,0
2009050,0,0,0,0,0,0,-75.1062,-41.4831,1,0,0,0,0,0
2009051,0,0,0,0,0,0,-75.0874,-41.4941,1,0,0,0,0,0
2009052,0,0,0,0,0,0,-75.121,-41.4872,1,0,0,0,0,0
2009053,0,0,0,0,0,0,-75.121,-41.4872,1,0,0,0,0,0
2009054,0,0,0,0,0,0,-75.121,-41.4872,1,0,0,0,0,0
2009055,0,0,0,0,0,0,-75.121,-41.4872,1,0,0,0,0,0
2009056,0,0,0,0,0,0,-75.121,-41.4872,1,0,0,0,0,0
2009057,0,0,0,0,0,0,-75.121,-41.4872,1,0,0,0,0,0
2009058,0,0,0,0,0,0,-75.121,-41.4872,1,0,0,0,0,0
2009059,0,0,0,0,0,0,-75.121,-41.4872,1,0,0,0,0,0
2009060,0,0,0,0,0,0,-75.121,-41.4872,1,0,0,0,0,0
2009061,0,0,0,0,0,0,-75.1111,-41.4618,1,0,0,0,0,0
2009062,0,0,0,0,0,0,-75.12,-41.3034,1,0,0,0,0,0
2009063,0,0,0,0,0,0,-75.117,-41.386,1,0,0,0,0,0
2009064,0,0,0,0,0,0,-75.117,-41.386,1,0,0,0,0,0
2009065,0,0,0,0,0,0,-75.117,-41.386,1,0,0,0,0,0
2009066,0,0,0,0,0,0,-75.1248,-41.5176,1,0,0,0,0,0
2009067,0,0,0,0,0,0,-75.1518,-41.5643,1,0,0,0,0,0
2009068,0,0,0,0,0,0,-75.1376,-41.6293,1,0,0,0,0,0
2009069,0,0,0,0,0,0,-75.1242,-41.6881,1,0,0,0,0,0
2009070,0,0,0,0,0,0,-75.129,-41.6201,1,0,0,0,0,0
2009071,0,0,0,0,0,0,-75.1464,-41.613,1,0,0,0,0,0
2009072,0,0,0,0,0,0,-75.1197,-41.5673,1,0,0,0,0,0
2009073,0,0,0,0,0,0,-75.1242,-41.4981,1,0,0,0,0,0
2009074,0,0,0,0,0,0,-75.129,-41.5236,1,0,0,0,0,0
2009075,0,0,0,0,0,0,-75.1194,-41.5662,1,0,0,0,0,0
2009076,0,0,0,0,0,0,-75.1133,-41.4988,1,0,0,0,0,0
2009077,0,0,0,0,0,0,-75.1037,-41.588,1,0,0,0,0,0
2009078,0,0,0,0,0,0,-75.1168,-41.6244,1,0,0,0,0,0
2009079,0,0,0,0,0,0,-75.1236,-41.5722,1,0,0,0,0,0
2009080,0,0,0,0,0,0,-75.1165,-41.5097,1,0,0,0,0,0
2009081,0,0,0,0,0,0,-75.1165,-41.5097,1,0,0,0,0,0
2009082,0,0,0,0,0,0,-75.1165,-41.5097,1,0,0,0,0,0
2009083,0,0,0,0,0,0,-75.1165,-41.5097,1,0,0,0,0,0
2009084,0,0,0,0,0,0,-75.1424,-41.4178,1,0,0,0,0,0
2009085,0,0,0,0,0,0,-75.1304,-41.4234,1,0,0,0,0,0
2009086,0,0,0,0,0,0,-75.1051,-41.4879,1,0,0,0,0,0
2009087,0,0,0,0,0,0,-75.1127,-41.4297,1,0,0,0,0,0
2009088,0,0,0,0,0,0,-75.1127,-41.4297,1,0,0,0,0,0
2009089,0,0,0,0,0,0,-75.1284,-41.4077,1,0,0,0,0,0
2009090,0,0,0,0,0,0,-75.1284,-41.4077,1,0,0,0,0,0
2009091,0,0,0,0,0,0,-75.1284,-41.4077,1,0,0,0,0,0
2009092,0,0,0,0,0,0,-75.1284,-41.4077,1,0,0,0,0,0
2009093,0,0,0,0,0,0,-75.1284,-41.4077,1,0,0,0,0,0
2009094,0,0,0,0,0,0,-75.1236,-41.4757,1,0,0,0,0,0
2009095,0,0,0,0,0,0,-75.1387,-41.4811,1,0,0,0,0,0
2009096,0,0,0,0,0,0,-75.1328,-41.5073,1,0,0,0,0,0
2009097,0,0,0,0,0,0,-75.1242,-41.5449,1,0,0,0,0,0
2009098,0,0,0,0,0,0,-75.1182,-41.5243,1,0,0,0,0,0
2009099,0,0,0,0,0,0,-75.123,-41.503,1,0,0,0,0,0
2009100,0,0,0,0,0,0,-75.1279,-41.4817,1,0,0,0,0,0
2009101,0,0,0,0,0,0,-75.1375,-41.4392,1,0,0,0,0,0
2009102,0,0,0,0,0,0,-75.1424,-41.4647,1,0,0,0,0,0
2009103,0,0,0,0,0,0,-75.1256,-41.4447,1,0,0,0,0,0
2009104,0,0,0,0,0,0,-75.1268,-41.4866,1,0,0,0,0,0
2009105,0,0,0,0,0,0,-75.1122,-41.5037,1,0,0,0,0,0
2009106,0,0,0,0,0,0,-75.1085,-41.5668,1,0,0,0,0,0
2009107,0,0,0,0,0,0,-75.1182,-41.4775,1,0,0,0,0,0
2009108,0,0,0,0,0,0,-75.1253,-41.5868,1,0,0,0,0,0
2009109,0,0,0,0,0,0,-75.1225,-41.5303,1,0,0,0,0,0
2009110,0,0,0,0,0,0,-75.1302,-41.5656,1,0,0,0,0,0
2009111,0,0,0,0,0,0,-75.131,-41.4926,1,0,0,0,0,0
2009112,0,0,0,0,0,0,-75.1458,-41.5437,1,0,0,0,0,0
2009113,0,0,0,0,0,0,-75.137,-41.5133,1,0,0,0,0,0
2009114,0,0,0,0,0,0,-75.1274,-41.5558,1,0,0,0,0,0
2009115,0,0,0,0,0,0,-75.1382,-41.5552,1,0,0,0,0,0
2009116,0,0,0,0,0,0,-75.1225,-41.5771,1,0,0,0,0,0
2009117,0,0,0,0,0,0,-75.1273,-41.509,1,0,0,0,0,0
2009118,0,0,0,0,0,0,-75.1279,-41.4817,1,0,0,0,0,0
2009119,0,0,0,0,0,0,-75.1447,-41.5017,1,0,0,0,0,0
2009120,0,0,0,0,0,0,-75.1299,-41.4975,1,0,0,0,0,0
2009121,0,0,0,0,0,0,-75.1159,-41.4405,1,0,0,0,0,0
2009122,0,0,0,0,0,0,-75.1212,-41.3452,1,0,0,0,0,0
2009123,0,0,0,0,0,0,-75.1261,-41.3707,1,0,0,0,0,0
2009124,0,0,0,0,0,0,-75.1213,-41.392,1,0,0,0,0,0
2009125,0,0,0,0,0,0,-75.0888,-41.3942,1,0,0,0,0,0
2009126,0,0,0,0,0,0,-75.1096,-41.4188,1,0,0,0,0,0
2009127,0,0,0,0,0,0,-75.1096,-41.4188,1,0,0,0,0,0
2009128,0,0,0,0,0,0,-75.123,-41.503,1,0,0,0,0,0
2009129,0,0,0,0,0,0,-75.1199,-41.5389,1,0,0,0,0,0
2009130,0,0,0,0,0,0,-75.1339,-41.5024,1,0,0,0,0,0
2009131,0,0,0,0,0,0,-75.1339,-41.5024,1,0,0,0,0,0
2009132,0,0,0,0,0,0,-75.1362,-41.5862,1,0,0,0,0,0
2009133,0,0,0,0,0,0,-75.1251,-41.472,1,0,0,0,0,0
2009134,0,0,0,0,0,0,-75.1242,-41.5449,1,0,0,0,0,0
2009135,0,0,0,0,0,0,-75.0991,-41.4207,1,0,0,0,0,0
2009136,0,0,0,0,0,0,-75.1238,-41.5437,1,0,0,0,0,0
2009137,0,0,0,0,0,0,-75.1481,-41.6276,1,0,0,0,0,0
2009138,0,0,0,0,0,0,-75.1328,-41.6506,1,0,0,0,0,0
2009139,0,0,0,0,0,0,-75.1365,-41.5406,1,0,0,0,0,0
2009140,0,0,0,0,0,0,-75.1587,-41.512,1,0,0,0,0,0
2009141,0,0,0,0,0,0,-75.1564,-41.4749,1,0,0,0,0,0
2009142,0,0,0,0,0,0,-75.161,-41.6429,1,0,0,0,0,0
2009143,0,0,0,0,0,0,-75.1505,-41.5977,1,0,0,0,0,0
2009144,0,0,0,0,0,0,-75.1279,-41.6718,1,0,0,0,0,0
2009145,0,0,0,0,0,0,-75.1316,-41.5619,1,0,0,0,0,0
2009146,0,0,0,0,0,0,-75.1145,-41.5407,1,0,0,0,0,0
2009147,0,0,0,0,0,0,-75.1145,-41.5407,1,0,0,0,0,0
2009148,0,0,0,0,0,0,-75.1145,-41.5407,1,0,0,0,0,0
2009149,0,0,0,0,0,0,-75.1145,-41.5407,1,0,0,0,0,0
2009150,0,0,0,0,0,0,-75.1168,-41.6244,1,0,0,0,0,0
2009151,0,0,0,0,0,0,-75.1273,-41.509,1,0,0,0,0,0
2009152,0,0,0,0,0,0,-75.1085,-41.5668,1,0,0,0,0,0
2009153,0,0,0,0,0,0,-75.1122,-41.4569,1,0,0,0,0,0
2009154,0,0,0,0,0,0,-75.1091,-41.4928,1,0,0,0,0,0
2009155,0,0,0,0,0,0,-75.1139,-41.4715,1,0,0,0,0,0
2009156,0,0,0,0,0,0,-75.127,-41.5546,1,0,0,0,0,0
2009157,0,0,0,0,0,0,-75.1251,-41.472,1,0,0,0,0,0
2009158,0,0,0,0,0,0,-75.1253,-41.5868,1,0,0,0,0,0
2009159,0,0,0,0,0,0,-75.1068,-41.5522,1,0,0,0,0,0
2009160,0,0,0,0,0,0,-75.1216,-41.6032,1,0,0,0,0,0
2009161,0,0,0,0,0,0,-75.1216,-41.6032,1,0,0,0,0,0
2009162,0,0,0,0,0,0,-75.1216,-41.6032,1,0,0,0,0,0
2009163,0,0,0,0,0,0,-75.1216,-41.6032,1,0,0,0,0,0
2009164,0,0,0,0,0,0,-75.1216,-41.6032,1,0,0,0,0,0
2009165,0,0,0,0,0,0,-75.1216,-41.6032,1,0,0,0,0,0
2009166,0,0,0,0,0,0,-75.1216,-41.6032,1,0,0,0,0,0
2009167,0,0,0,0,0,0,-75.1538,-41.4864,1,0,0,0,0,0
2009168,0,0,0,0,0,0,-75.1359,-41.5182,1,0,0,0,0,0
2009169,0,0,0,0,0,0,-75.1359,-41.5182,1,0,0,0,0,0
2009170,0,0,0,0,0,0,-75.1359,-41.5182,1,0,0,0,0,0
2009171,0,0,0,0,0,0,-75.155,-41.5753,1,0,0,0,0,0
2009172,0,0,0,0,0,0,-75.139,-41.4823,1,0,0,0,0,0
2009173,0,0,0,0,0,0,-75.139,-41.4823,1,0,0,0,0,0
2009174,0,0,0,0,0,0,-75.1111,-41.5085,1,0,0,0,0,0
2009175,0,0,0,0,0,0,-75.1279,-41.4817,1,0,0,0,0,0
2009176,0,0,0,0,0,0,-75.1313,-41.6075,1,0,0,0,0,0
2009177,0,0,0,0,0,0,-75.1313,-41.6075,1,0,0,0,0,0
2009178,0,0,0,0,0,0,-75.1586,-41.4651,1,0,0,0,0,0
2009179,0,0,0,0,0,0,-75.1553,-41.4798,1,0,0,0,0,0
2009180,0,0,0,0,0,0,-75.1239,-41.4769,1,0,0,0,0,0
2009181,0,0,0,0,0,0,-75.1239,-41.4769,1,0,0,0,0,0
2009182,0,0,0,0,0,0,-75.1384,-41.6701,1,0,0,0,0,0
2009183,0,0,0,0,0,0,-75.1421,-41.7503,1,0,0,0,0,0
2009184,0,0,0,0,0,0,-75.1452,-41.7144,1,0,0,0,0,0
2009185,0,0,0,0,0,0,-75.1695,-41.655,1,0,0,0,0,0
2009186,0,0,0,0,0,0,-75.1493,-41.5558,1,0,0,0,0,0
2009187,0,0,0,0,0,0,-75.1561,-41.6173,1,0,0,0,0,0
2009188,0,0,0,0,0,0,-75.1561,-41.6173,1,0,0,0,0,0
2009189,0,0,0,0,0,0,-75.1561,-41.6173,1,0,0,0,0,0
2009190,0,0,0,0,0,0,-75.1615,-41.7122,1,0,0,0,0,0
2009191,0,0,0,0,0,0,-75.1408,-41.5935,1,0,0,0,0,0
2009192,0,0,0,0,0,0,-75.1561,-41.6173,1,0,0,0,0,0
2009193,0,0,0,0,0,0,-75.1436,-41.65,1,0,0,0,0,0
2009194,0,0,0,0,0,0,-75.1259,-41.9608,1,0,0,0,0,0
2009195,0,0,0,0,0,0,-75.1372,-41.8212,1,0,0,0,0,0
2009196,0,0,0,0,0,0,-75.1372,-41.8212,1,0,0,0,0,0
2009197,0,0,0,0,0,0,-75.1372,-41.8212,1,0,0,0,0,0
2009198,0,0,0,0,0,0,-75.1269,-41.7944,1,0,0,0,0,0
2009199,0,0,0,0,0,0,-75.0837,-41.7961,1,0,0,0,0,0
2009200,0,0,0,0,0,0,-75.0736,-41.7905,1,0,0,0,0,0
2009201,0,0,0,0,0,0,-75.0233,-41.73,1,0,0,0,0,0
2009202,0,0,0,0,0,0,-75.0907,-41.6891,1,0,0,0,0,0
2009203,0,0,0,0,0,0,-75.0216,-41.6197,1,0,0,0,0,0
2009204,0,0,0,0,0,0,-75.0735,-41.4118,1,0,0,0,0,0
2009205,0,0,0,0,0,0,-75.0331,-41.262,1,0,0,0,0,0
2009206,0,0,0,0,0,0,-75.0795,-41.3828,1,0,0,0,0,0
2009207,0,0,0,0,0,0,-75.1099,-41.5334,1,0,0,0,0,0
2009208,0,0,0,0,0,0,-75.1099,-41.5334,1,0,0,0,0,0
2009209,0,0,0,0,0,0,-75.1099,-41.5334,1,0,0,0,0,0
2009210,0,0,0,0,0,0,-75.1099,-41.5334,1,0,0,0,0,0
2009211,0,0,0,0,0,0,-75.1099,-41.5334,1,0,0,0,0,0
2009212,0,0,0,0,0,0,-75.1025,-41.4994,1,0,0,0,0,0
2009213,0,0,0,0,0,0,-75.1042,-41.4673,1,0,0,0,0,0
2009214,0,0,0,0,0,0,-75.0407,-41.3717,1,0,0,0,0,0
2009215,0,0,0,0,0,0,-75.0587,-41.3117,1,0,0,0,0,0
2009216,0,0,0,0,0,0,-75.0504,-41.2545,1,0,0,0,0,0
2009217,0,0,0,0,0,0,-75.0352,-41.2029,1,0,0,0,0,0
2009218,0,0,0,0,0,0,-75.0476,-41.17,1,0,0,0,0,0
2009219,0,0,0,0,0,0,-75.0574,-41.174,1,0,0,0,0,0
2009220,0,0,0,0,0,0,-75.0666,-41.2052,1,0,0,0,0,0
2009221,0,0,0,0,0,0,-75.1038,-41.1812,1,0,0,0,0,0
2009222,0,0,0,0,0,0,-75.0802,-41.1473,1,0,0,0,0,0
2009223,0,0,0,0,0,0,-75.0594,-41.3776,1,0,0,0,0,0
2009224,0,0,0,0,0,0,-75.0619,-41.3225,1,0,0,0,0,0
2009225,0,0,0,0,0,0,-75.0516,-41.2961,1,0,0,0,0,0
2009226,0,0,0,0,0,0,-75.0287,-41.0685,1,0,0,0,0,0
2009227,0,0,0,0,0,0,-75.0662,-41.204,1,0,0,0,0,0
2009228,0,0,0,0,0,0,-75.0545,-41.1644,1,0,0,0,0,0
2009229,0,0,0,0,0,0,-75.0341,-41.2078,1,0,0,0,0,0
2009230,0,0,0,0,0,0,-75.0319,-41.0045,1,0,0,0,0,0
2009231,0,0,0,0,0,0,-74.9076,-40.7555,1,0,0,0,0,0
2009232,0,0,0,0,0,0,-74.9312,-40.5948,1,0,0,0,0,0
2009233,0,0,0,0,0,0,-74.9376,-40.4937,1,0,0,0,0,0
2009234,0,0,0,0,0,0,-74.8743,-40.2588,1,0,0,0,0,0
2009235,0,0,0,0,0,0,-74.8981,-40.2628,1,0,0,0,0,0
2009236,0,0,0,0,0,0,-74.9365,-40.0658,1,0,0,0,0,0
2009237,0,0,0,0,0,0,-74.9088,-40.0016,1,0,0,0,0,0
2009238,0,0,0,0,0,0,-74.8868,-40.0039,1,0,0,0,0,0
2009239,0,0,0,0,0,0,-74.7895,-39.8298,1,0,0,0,0,0
2009240,0,0,0,0,0,0,-74.7341,-39.7901,1,0,0,0,0,0
2009241,0,0,0,0,0,0,-74.756,-39.7348,1,0,0,0,0,0
2009242,0,0,0,0,0,0,-74.7689,-39.6757,1,0,0,0,0,0
2009243,0,0,0,0,0,0,-74.8309,-39.7722,1,0,0,0,0,0
2009244,0,0,0,0,0,0,-74.8396,-39.8807,1,0,0,0,0,0
2009245,0,0,0,0,0,0,-74.8335,-39.9338,1,0,0,0,0,0
2009246,0,0,0,0,0,0,-74.8623,-39.945,1,0,0,0,0,0
2009247,0,0,0,0,0,0,-74.8653,-39.973,0,0,0,0,0,0
2009248,0,0,0,0,0,0,-74.8669,-40.0123,0,0,0,0,0,0
2009249,0,0,0,0,0,0,-74.8674,-40.0423,1,0,0,0,0,0
2009250,0,0,0,0,0,0,-74.8176,-40.0563,1,0,0,0,0,0
2009251,0,0,0,0,0,0,-74.8216,-39.7982,1,0,0,0,0,0
2009252,0,0,0,0,0,0,-74.9091,-39.7753,1,0,0,0,0,0
2009253,0,0,0,0,0,0,-74.9589,-39.8871,1,0,0,0,0,0
2009254,0,0,0,0,0,0,-74.8944,-39.8991,1,0,0,0,0,0
2009255,0,0,0,0,0,0,-74.9394,-39.8808,1,0,0,0,0,0
2009256,0,0,0,0,0,0,-74.956,-39.951,1,0,0,0,0,0
2009257,0,0,0,0,0,0,-74.9879,-40.1648,1,0,0,0,0,0
2009258,0,0,0,0,0,0,-75.063,-40.3282,1,0,0,0,0,0
2009259,0,0,0,0,0,0,-75.1435,-40.4454,1,0,0,0,0,0
2009260,0,0,0,0,0,0,-75.1879,-40.5359,1,0,0,0,0,0
2009261,0,0,0,0,0,0,-75.2065,-40.5981,1,0,0,0,0,0
2009262,0,0,0,0,0,0,-75.2302,-40.8289,1,0,0,0,0,0
2009263,0,0,0,0,0,0,-75.244,-41.0565,1,0,0,0,0,0
2009264,0,0,0,0,0,0,-75.2558,-41.2698,1,0,0,0,0,0
2009265,0,0,0,0,0,0,-75.2693,-41.3075,1,0,0,0,0,0
2009266,0,0,0,0,0,0,-75.2436,-41.2572,1,0,0,0,0,0
2009267,0,0,0,0,0,0,-75.1974,-41.1282,1,0,0,0,0,0
2009268,0,0,0,0,0,0,-75.1974,-41.1282,1,0,0,0,0,0
2009269,0,0,0,0,0,0,-75.1974,-41.1282,1,0,0,0,0,0
2009270,0,0,0,0,0,0,-75.1974,-41.1282,1,0,0,0,0,0
2009271,0,0,0,0,0,0,-75.1657,-40.9824,1,0,0,0,0,0
2009272,0,0,0,0,0,0,-75.1863,-41.0523,1,0,0,0,0,0
2009273,0,0,0,0,0,0,-75.2047,-41.1152,1,0,0,0,0,0
2009274,0,0,0,0,0,0,-75.2152,-41.1888,1,0,0,0,0,0
2009275,0,0,0,0,0,0,-75.2616,-41.3867,1,0,0,0,0,0
2009276,0,0,0,0,0,0,-75.3082,-41.5872,1,0,0,0,0,0
2009277,0,0,0,0,0,0,-75.361,-41.8803,1,0,0,0,0,0
2009278,0,0,0,0,0,0,-75.4411,-42.1966,1,0,0,0,0,0
2009279,0,0,0,0,0,0,-75.451,-42.5863,1,0,0,0,0,0
2009280,0,0,0,0,0,0,-75.4312,-42.6053,1,0,0,0,0,0
2009281,0,0,0,0,0,0,-75.445,-42.6863,1,0,0,0,0,0
2009282,0,0,0,0,0,0,-75.4129,-42.5686,1,0,0,0,0,0
2009283,0,0,0,0,0,0,-75.4509,-42.5893,1,0,0,0,0,0
2009284,0,0,0,0,0,0,-75.5287,-42.6067,1,0,0,0,0,0
2009285,0,0,0,0,0,0,-75.5506,-42.5865,1,0,0,0,0,0
2009286,0,0,0,0,0,0,-75.5829,-42.7549,1,0,0,0,0,0
2009287,0,0,0,0,0,0,-75.5733,-42.7991,1,0,0,0,0,0
2009288,0,0,0,0,0,0,-75.5627,-42.7506,1,0,0,0,0,0
2009289,0,0,0,0,0,0,-75.5225,-42.6418,1,0,0,0,0,0
2009290,0,0,0,0,0,0,-75.4992,-42.7149,1,0,0,0,0,0
2009291,0,0,0,0,0,0,-75.5132,-42.7484,1,0,0,0,0,0
2009292,0,0,0,0,0,0,-75.4997,-42.7379,1,0,0,0,0,0
2009293,0,0,0,0,0,0,-75.5318,-42.8567,1,0,0,0,0,0
2009294,0,0,0,0,0,0,-75.5154,-42.8359,1,0,0,0,0,0
2009295,0,0,0,0,0,0,-75.5253,-42.7931,1,0,0,0,0,0
2009296,0,0,0,0,0,0,-75.547,-42.7937,1,0,0,0,0,0
2009297,0,0,0,0,0,0,-75.5409,-42.8201,1,0,0,0,0,0
2009298,0,0,0,0,0,0,-75.5643,-42.9073,1,0,0,0,0,0
2009299,0,0,0,0,0,0,-75.538,-42.9291,1,0,0,0,0,0
2009300,0,0,0,0,0,0,-75.5343,-42.8263,1,0,0,0,0,0
2009301,0,0,0,0,0,0,-75.5664,-42.9456,1,0,0,0,0,0
2009302,0,0,0,0,0,0,-75.5468,-43.0325,1,0,0,0,0,0
2009303,0,0,0,0,0,0,-75.4654,-42.9595,1,0,0,0,0,0
2009304,0,0,0,0,0,0,-75.3898,-42.7419,1,0,0,0,0,0
2009305,0,0,0,0,0,0,-75.3903,-42.6165,1,0,0,0,0,0
2009306,0,0,0,0,0,0,-75.4067,-42.5676,1,0,0,0,0,0
2009307,0,0,0,0,0,0,-75.3978,-42.4655,1,0,0,0,0,0
2009308,0,0,0,0,0,0,-75.3532,-42.3523,1,0,0,0,0,0
2009309,0,0,0,0,0,0,-75.3361,-42.3299,1,0,0,0,0,0
2009310,0,0,0,0,0,0,-75.3509,-42.335,1,0,0,0,0,0
2009311,0,0,0,0,0,0,-75.3468,-42.4463,1,0,0,0,0,0
2009312,0,0,0,0,0,0,-75.3854,-42.5383,1,0,0,0,0,0
2009313,0,0,0,0,0,0,-75.3864,-42.8172,1,0,0,0,0,0
2009314,0,0,0,0,0,0,-75.3864,-42.8172,1,0,0,0,0,0
2009315,0,0,0,0,0,0,-75.3991,-42.8368,1,0,0,0,0,0
2009316,0,0,0,0,0,0,-75.3991,-42.8368,1,0,0,0,0,0
2009317,0,0,0,0,0,0,-75.429,-43.0354,1,0,0,0,0,0
2009318,0,0,0,0,0,0,-75.4643,-42.9587,1,0,0,0,0,0
2009319,0,0,0,0,0,0,-75.4944,-43.0888,1,0,0,0,0,0
2009320,0,0,0,0,0,0,-75.5272,-43.0916,1,0,0,0,0,0
2009321,0,0,0,0,0,0,-75.5315,-42.9572,1,0,0,0,0,0
2009322,0,0,0,0,0,0,-75.5773,-43.0175,1,0,0,0,0,0
2009323,0,0,0,0,0,0,-75.544,-43.0222,1,0,0,0,0,0
2009324,0,0,0,0,0,0,-75.5345,-42.8975,1,0,0,0,0,0
2009325,0,0,0,0,0,0,-75.5433,-42.7402,1,0,0,0,0,0
2009326,0,0,0,0,0,0,-75.5066,-42.7329,1,0,0,0,0,0
2010024,-75.25,-41.85,1,0,0,0,0,0,0,0,0,0,10,8
2010025,-75.2489,-41.8483,0,0,0,0,0,0,0,0,0,0,0,0
2010026,-75.246,-41.8441,0,0,0,0,0,0,0,0,0,0,0,0
2010027,-75.2421,-41.8382,0,0,0,0,0,0,0,0,0,0,0,0
2010028,-75.2379,-41.8318,0,0,0,0,0,0,0,0,0,0,0,0
2010029,-75.234,-41.8259,0,0,0,0,0,0,0,0,0,0,0,0
2010030,-75.2311,-41.8217,0,0,0,0,0,0,0,0,0,0,0,0
2010031,-75.23,-41.82,1,0,0,0,0,0,0,0,0,0,10,8
2010032,-75.23,-41.82,0,0,0,0,0,0,0,0,0,0,0,0
2010033,-75.23,-41.82,0,0,0,0,0,0,0,0,0,0,0,0
2010034,-75.23,-41.82,0,0,0,0,0,0,0,0,0,0,0,0
2010035,-75.23,-41.82,0,0,0,0,0,0,0,0,0,0,0,0
2010036,-75.23,-41.82,0,0,0,0,0,0,0,0,0,0,0,0
2010037,-75.23,-41.82,0,0,0,0,0,0,0,0,0,0,0,0
2010038,-75.23,-41.82,1,0,0,0,0,0,0,0,0,0,10,8
2010039,-75.2319,-41.8174,0,0,0,0,0,0,0,0,0,0,0,0
2010040,-75.237,-41.8101,0,0,0,0,0,0,0,0,0,0,0,0
2010041,-75.2441,-41.7985,0,0,0,0,0,0,0,0,0,0,0,0
