date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
1998350,-67.17,147.23,1,-67.3,146.3,0,0,0,0,0,0,0,0,0,0,0,0
1998351,-67.17,147.23,1,-67.3,146.3,0,0,0,0,0,0,0,0,0,0,0,0
1998352,-67.17,147.23,1,-67.3,146.3,0,0,0,0,0,0,0,0,0,0,0,0
1998353,-67.17,147.23,1,-67.3,146.3,0,0,0,0,0,0,0,0,0,0,0,0
1998354,-67.17,147.23,1,-67.3,146.3,1,0,0,0,0,0,0,0,0,0,28,12
1998355,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998356,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998357,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998358,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998359,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998360,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998361,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998362,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998363,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998364,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998365,-67.17,147.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999001,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999002,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999003,-67.17,147.23,1,-67.3,146.3,1,0,0,0,0,0,0,0,0,0,28,12
1999004,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999005,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999006,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999007,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999008,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999009,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999010,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999011,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999012,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999013,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999014,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999015,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999016,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999017,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999018,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999019,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999020,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999021,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999022,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999023,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999024,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999025,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999026,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999027,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999028,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999029,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999030,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999031,-67.17,147.23,1,-67.3,146.3,1,0,0,0,0,0,0,0,0,0,28,12
1999032,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999033,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999034,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999035,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999036,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999037,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999038,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999039,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999040,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999041,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999042,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999043,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999044,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999045,-67.17,147.23,1,-67.3,147,1,0,0,0,0,0,0,0,0,0,28,12
1999046,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999047,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999048,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999049,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999050,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999051,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999052,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999053,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999054,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999055,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999056,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999057,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999058,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999059,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999060,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999061,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999062,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999063,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999064,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999065,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999066,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999067,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999068,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999069,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999070,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999071,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999072,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999073,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999074,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999075,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999076,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999077,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999078,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999079,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999080,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999081,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999082,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999083,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999084,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999085,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999086,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999087,-67.17,147.23,1,-67.3,147,1,0,0,0,0,0,0,0,0,0,28,12
1999088,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999089,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999090,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999091,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999092,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999093,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999094,-67.17,147.23,1,-67.3,147,1,0,0,0,0,0,0,0,0,0,28,12
1999095,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999096,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999097,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999098,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999099,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999100,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999101,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999102,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999103,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999104,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999105,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999106,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999107,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999108,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999109,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999110,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999111,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999112,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999113,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999114,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999115,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999116,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999117,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999118,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999119,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999120,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999121,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999122,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999123,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999124,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999125,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999126,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999127,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999128,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999129,-67.17,147.23,1,-67.3,147,1,0,0,0,0,0,0,0,0,0,28,12
1999130,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999131,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999132,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999133,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999134,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999135,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999136,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999137,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999138,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999139,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999140,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999141,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999142,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999143,-67.17,147.23,1,-67.3,147,1,0,0,0,0,0,0,0,0,0,28,12
1999144,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999145,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999146,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999147,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999148,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999149,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999150,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999151,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999152,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999153,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999154,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999155,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999156,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999157,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999158,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999159,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999160,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999161,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999162,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999163,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999164,-67.17,147.23,1,-67.3,147,1,0,0,0,0,0,0,0,0,0,28,12
1999165,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999166,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999167,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999168,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999169,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999170,-67.17,147.23,1,-67.3,147,0,0,0,0,0,0,0,0,0,0,0,0
1999171,-67.17,147.23,1,-67.3,147,1,0,0,0,0,0,0,0,0,0,28,12
1999172,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999173,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999174,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999175,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999176,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999177,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999178,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999179,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999180,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999181,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999182,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999183,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999184,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999185,-67.17,147.23,1,-67.3,147,1,0,0,0,0,0,0,0,0,0,28,12
1999186,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999187,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999188,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999189,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999190,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999191,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999192,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999193,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999194,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999195,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999196,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999197,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999198,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999199,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999200,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999201,-67.17,147.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999202,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999203,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999204,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999205,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999206,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999207,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999208,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999209,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999210,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999211,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999212,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999213,-67.17,147.23,1,-67.3,147,1,0,0,0,-67.2988,147.0755,1,0,0,0,28,12
1999214,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999215,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999216,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999217,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999218,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999219,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999220,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999221,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999222,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999223,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999224,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999225,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999226,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999227,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999228,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999229,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999230,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999231,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999232,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999233,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999234,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999235,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999236,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999237,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999238,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999239,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999240,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999241,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999242,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999243,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999244,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999245,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999246,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999247,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999248,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999249,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999250,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999251,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999252,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999253,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999254,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999255,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999256,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999257,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999258,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999259,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999260,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999261,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999262,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999263,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999264,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999265,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999266,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999267,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999268,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999269,-67.17,147.23,1,-67.3,147,1,0,0,0,-67.2988,147.0755,1,0,0,0,28,12
1999270,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999271,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999272,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999273,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999274,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999275,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999276,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999277,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999278,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999279,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999280,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999281,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999282,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999283,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999284,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999285,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999286,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999287,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999288,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999289,-67.17,147.23,1,0,0,0,0,0,0,-67.2988,147.0755,1,0,0,0,0,0
1999290,-67.17,147.23,1,-67.3,147,1,0,0,0,-67.2988,147.0755,1,0,0,0,28,12
