date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,size_1,size_2
1992114,-65.163,118.8924,1,0,0,0,0,0
1992115,-65.1283,118.7659,1,0,0,0,0,0
1992116,-65.0932,118.6592,1,0,0,0,0,0
1992117,-65.0582,118.5525,1,0,0,0,0,0
1992118,-65.0453,118.3723,1,0,0,0,0,0
1992119,-65.0545,118.1185,1,0,0,0,0,0
1992120,-65.0636,117.8648,1,0,0,0,0,0
1992121,-65.0666,117.6359,1,0,0,0,0,0
1992122,-65.0635,117.432,1,0,0,0,0,0
1992123,-65.0604,117.228,1,0,0,0,0,0
1992124,-65.0465,117.0204,1,-65.1,127.1,1,25,15
1992125,-65.022,116.8093,1,0,0,0,0,0
1992126,-64.9974,116.5982,1,0,0,0,0,0
1992127,-64.9791,116.4083,1,0,0,0,0,0
1992128,-64.9669,116.2398,1,0,0,0,0,0
1992129,-64.9549,116.0713,1,0,0,0,0,0
1992130,-64.9488,115.9871,1,0,0,0,0,0
1992131,-64.9488,115.9871,1,0,0,0,0,0
1992132,-64.9488,115.9871,1,0,0,0,0,0
1992133,-64.943,115.8734,1,0,0,0,0,0
1992134,-64.9313,115.6459,1,0,0,0,0,0
1992135,-64.9196,115.4185,1,0,0,0,0,0
1992136,-64.9138,115.3048,1,0,0,0,0,0
1992137,-64.9138,115.3048,1,0,0,0,0,0
1992138,-64.9138,115.3048,1,0,0,0,0,0
1992139,-64.9225,115.2252,1,0,0,0,0,0
1992140,-64.94,115.066,1,0,0,0,0,0
1992141,-64.9575,114.9068,1,0,0,0,0,0
1992142,-64.9674,114.7651,1,0,0,0,0,0
1992143,-64.9698,114.641,1,0,0,0,0,0
1992144,-64.9721,114.5168,1,0,0,0,0,0
1992145,-64.9917,114.368,1,0,0,0,0,0
1992146,-65.0285,114.1945,1,0,0,0,0,0
1992147,-65.0653,114.021,1,0,0,0,0,0
1992148,-65.0975,113.8597,1,0,0,0,0,0
1992149,-65.125,113.7105,1,0,0,0,0,0
1992150,-65.1526,113.5614,1,0,0,0,0,0
1992151,-65.1773,113.3661,1,0,0,0,0,0
1992152,-65.1991,113.1248,1,0,0,0,0,0
1992153,-65.2209,112.8834,1,0,0,0,0,0
1992154,-65.2333,112.6928,1,0,0,0,0,0
1992155,-65.2362,112.5531,1,0,0,0,0,0
1992156,-65.2391,112.4134,1,0,0,0,0,0
1992157,-65.2337,112.2061,1,0,0,0,0,0
1992158,-65.2199,111.9314,1,0,0,0,0,0
1992159,-65.2061,111.6567,1,0,0,0,0,0
1992160,-65.1958,111.433,1,0,0,0,0,0
1992161,-65.1891,111.2604,1,0,0,0,0,0
1992162,-65.1824,111.0879,1,0,0,0,0,0
1992163,-65.1927,110.9391,1,0,0,0,0,0
1992164,-65.2201,110.8142,1,0,0,0,0,0
1992165,-65.2475,110.6893,1,0,0,0,0,0
1992166,-65.2603,110.484,1,0,0,0,0,0
1992167,-65.2585,110.1984,1,0,0,0,0,0
1992168,-65.2566,109.9127,1,0,0,0,0,0
1992169,-65.2526,109.7099,1,0,0,0,0,0
1992170,-65.2465,109.5898,1,0,0,0,0,0
1992171,-65.2403,109.4697,1,0,0,0,0,0
1992172,-65.2243,109.2585,1,0,0,0,0,0
1992173,-65.1984,108.9562,1,0,0,0,0,0
1992174,-65.1725,108.6539,1,0,0,0,0,0
1992175,-65.1596,108.5028,1,0,0,0,0,0
1992176,-65.1596,108.5028,1,0,0,0,0,0
1992177,-65.1596,108.5028,1,0,0,0,0,0
1992178,-65.1386,108.2819,1,0,0,0,0,0
1992179,-65.0965,107.8401,1,0,0,0,0,0
1992180,-65.0544,107.3983,1,0,0,0,0,0
1992181,-65.0123,106.9564,1,0,0,0,0,0
1992182,-64.9702,106.5146,1,0,0,0,0,0
1992183,-64.9281,106.0728,1,0,0,0,0,0
1992184,-64.9048,105.8212,1,0,0,0,0,0
1992185,-64.9,105.7599,1,0,0,0,0,0
1992186,-64.8953,105.6986,1,0,0,0,0,0
1992187,-64.8749,105.4685,1,0,0,0,0,0
1992188,-64.8389,105.0699,1,0,0,0,0,0
1992189,-64.8028,104.6712,1,0,0,0,0,0
1992190,-64.7909,104.3694,1,0,0,0,0,0
1992191,-64.8034,104.1646,1,0,0,0,0,0
1992192,-64.8159,103.9599,1,0,0,0,0,0
1992193,-64.8242,103.7878,1,0,0,0,0,0
1992194,-64.8285,103.6485,1,0,0,0,0,0
1992195,-64.8327,103.5092,1,0,0,0,0,0
1992196,-64.8348,103.4395,1,0,0,0,0,0
1992197,-64.8348,103.4395,1,0,0,0,0,0
1992198,-64.8348,103.4395,1,0,0,0,0,0
1992199,-64.8258,103.3953,1,0,0,0,0,0
1992200,-64.8079,103.307,1,0,0,0,0,0
1992201,-64.79,103.2186,1,0,0,0,0,0
1992202,-64.7687,103.1542,1,0,0,0,0,0
1992203,-64.7441,103.1137,1,0,0,0,0,0
1992204,-64.7195,103.0732,1,0,0,0,0,0
1992205,-64.6949,103.0327,1,0,0,0,0,0
1992206,-64.6703,102.9922,1,0,0,0,0,0
1992207,-64.6457,102.9517,1,0,0,0,0,0
1992208,-64.6267,102.8809,1,0,0,0,0,0
1992209,-64.6134,102.7796,1,0,0,0,0,0
1992210,-64.6001,102.6783,1,0,0,0,0,0
