date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,size_1,size_2
1995187,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995188,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995189,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995190,-65.5101,52.91,1,0,0,0,0,0,0,0,0
1995191,-65.5135,52.7239,1,0,0,0,0,0,0,0,0
1995192,-65.5169,52.5378,1,0,0,0,0,0,0,0,0
1995193,-65.5152,52.3756,1,0,0,0,0,0,0,0,0
1995194,-65.5084,52.2375,1,0,0,0,0,0,0,0,0
1995195,-65.5015,52.0995,1,0,0,0,0,0,0,0,0
1995196,-65.5069,51.9224,1,0,0,0,0,0,0,0,0
1995197,-65.5245,51.7065,1,0,0,0,0,0,0,0,0
1995198,-65.5421,51.4906,1,0,0,0,0,0,0,0,0
1995199,-65.5916,51.2564,1,0,0,0,0,0,0,0,0
1995200,-65.673,51.004,1,0,0,0,0,0,0,0,0
1995201,-65.7543,50.7515,1,0,0,0,0,0,0,0,0
1995202,-65.795,50.6253,1,0,0,0,0,0,0,0,0
1995203,-65.795,50.6253,1,0,0,0,0,0,0,0,0
1995204,-65.795,50.6253,1,0,0,0,0,0,0,0,0
1995205,-65.8084,50.5511,1,0,0,0,0,0,0,0,0
1995206,-65.8353,50.4027,1,0,0,0,0,0,0,0,0
1995207,-65.8622,50.2543,1,0,0,0,0,0,0,0,0
1995208,-65.9109,50.0752,1,0,0,0,0,0,0,0,0
1995209,-65.9815,49.8655,1,0,0,0,0,0,0,0,0
1995210,-66.0521,49.6558,1,0,0,0,0,0,0,0,0
1995211,-66.1127,49.5297,1,0,0,0,0,0,0,0,0
1995212,-66.1634,49.4873,1,0,0,0,0,0,0,0,0
1995213,-66.214,49.445,1,0,0,0,0,0,0,0,0
1995214,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995215,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995216,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995217,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995218,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995219,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995220,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995221,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995222,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995223,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995224,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995225,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995226,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995227,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995228,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995229,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995230,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995231,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995232,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995233,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995234,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995235,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995236,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995237,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995238,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995239,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995240,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995241,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995242,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995243,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995244,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995245,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995246,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995247,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995248,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995249,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995250,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995251,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995252,-66.2393,49.4238,1,0,0,0,0,0,0,0,0
1995253,-66.2516,49.3649,1,0,0,0,0,0,0,0,0
1995254,-66.2763,49.2471,1,0,0,0,0,0,0,0,0
1995255,-66.3009,49.1293,1,0,0,0,0,0,0,0,0
1995256,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995257,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995258,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995259,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995260,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995261,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995262,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995263,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995264,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995265,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995266,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995267,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995268,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995269,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995270,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995271,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995272,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995273,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995274,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995275,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995276,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995277,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995278,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995279,-66.3132,49.0704,1,0,0,0,0,0,0,0,0
1995280,-66.3262,48.9762,1,0,0,0,0,0,0,0,0
1995281,-66.3524,48.7878,1,0,0,0,0,0,0,0,0
1995282,-66.3784,48.5993,1,0,0,0,0,0,0,0,0
1995283,-66.4079,48.4019,1,0,0,0,0,0,0,0,0
1995284,-66.4407,48.1955,1,0,0,0,0,0,0,0,0
1995285,-66.4734,47.9892,1,0,0,0,0,0,0,0,0
1995286,-66.5161,47.7918,1,0,0,0,0,0,0,0,0
1995287,-66.5687,47.6035,1,0,0,0,0,0,0,0,0
1995288,-66.6214,47.4152,1,0,0,0,0,0,0,0,0
1995289,-66.6477,47.321,1,0,0,0,0,0,0,0,0
1995290,-66.6477,47.321,1,0,0,0,0,0,0,0,0
1995291,-66.6477,47.321,1,0,0,0,0,0,0,0,0
1995292,-66.6477,47.321,1,0,0,0,0,0,0,0,0
1995293,-66.6477,47.321,1,0,0,0,0,0,0,0,0
1995294,-66.6477,47.321,1,0,0,0,0,0,0,0,0
1995295,-66.6578,47.3487,1,0,0,0,0,0,0,0,0
1995296,-66.678,47.404,1,0,0,0,0,0,0,0,0
1995297,-66.6981,47.4594,1,0,0,0,0,0,0,0,0
1995298,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995299,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995300,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995301,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995302,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995303,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995304,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995305,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995306,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995307,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995308,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995309,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995310,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995311,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995312,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995313,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995314,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995315,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995316,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995317,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995318,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995319,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995320,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995321,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995322,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995323,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995324,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995325,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995326,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995327,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995328,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995329,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995330,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995331,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995332,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995333,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995334,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995335,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995336,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995337,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995338,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995339,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995340,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995341,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995342,-66.7082,47.4871,1,0,0,0,0,0,0,0,0
1995343,-66.7158,47.4523,1,0,0,0,0,0,0,0,0
1995344,-66.7311,47.3828,1,0,0,0,0,0,0,0,0
1995345,-66.7463,47.3132,1,0,0,0,0,0,0,0,0
1995346,-66.7539,47.2784,1,0,0,0,0,0,0,0,0
1995347,-66.7539,47.2784,1,0,0,0,0,0,0,0,0
1995348,-66.7539,47.2784,1,0,0,0,0,0,0,0,0
1995349,-66.7539,47.2784,1,0,0,0,0,0,0,0,0
1995350,-66.7539,47.2784,1,0,0,0,0,0,0,0,0
1995351,-66.7539,47.2784,1,0,0,0,0,0,0,0,0
1995352,-66.7429,47.3039,1,0,0,0,0,0,0,0,0
1995353,-66.721,47.355,1,0,0,0,0,0,0,0,0
1995354,-66.6991,47.4061,1,0,0,0,0,0,0,0,0
1995355,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1995356,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1995357,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1995358,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1995359,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1995360,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1995361,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1995362,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1995363,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1995364,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1995365,-66.6881,47.4316,0,0,0,0,0,0,0,0,0
1996001,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996002,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996003,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996004,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996005,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996006,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996007,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996008,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996009,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996010,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996011,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996012,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996013,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996014,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996015,-66.6881,47.4316,1,0,0,0,0,0,0,0,0
1996016,-66.6896,47.4051,1,0,0,0,0,0,0,0,0
1996017,-66.6925,47.3522,1,0,0,0,0,0,0,0,0
1996018,-66.6954,47.2992,1,0,0,0,0,0,0,0,0
1996019,-66.6969,47.2727,1,0,0,0,0,0,0,0,0
1996020,-66.6969,47.2727,1,0,0,0,0,0,0,0,0
1996021,-66.6969,47.2727,1,0,0,0,0,0,0,0,0
1996022,-66.6969,47.2727,1,0,0,0,0,0,0,0,0
1996023,-66.6969,47.2727,1,0,0,0,0,0,0,0,0
1996024,-66.6969,47.2727,1,0,0,0,0,0,0,0,0
1996025,-66.6969,47.2727,1,0,0,0,0,0,0,0,0
1996026,-66.6969,47.2727,1,0,0,0,0,0,0,0,0
1996027,-66.6969,47.2727,1,0,0,0,0,0,0,0,0
1996028,-66.6879,47.1566,1,0,0,0,0,0,0,0,0
1996029,-66.6698,46.9245,1,0,0,0,0,0,0,0,0
1996030,-66.6518,46.6924,1,0,0,0,0,0,0,0,0
1996031,-66.6502,46.5413,1,0,0,0,0,0,0,0,0
1996032,-66.665,46.4714,1,0,0,0,0,0,0,0,0
1996033,-66.6798,46.4014,1,0,0,0,0,0,0,0,0
1996034,-66.7096,46.3646,1,0,0,0,0,0,0,0,0
1996035,-66.7542,46.361,1,0,0,0,0,0,0,0,0
1996036,-66.7989,46.3574,1,0,0,0,0,0,0,0,0
1996037,-66.8274,46.3234,1,0,0,0,0,0,0,0,0
1996038,-66.8395,46.2589,1,0,0,0,0,0,0,0,0
1996039,-66.8516,46.1944,1,0,0,0,0,0,0,0,0
1996040,-66.8577,46.1622,1,0,0,0,0,0,0,0,0
1996041,-66.8577,46.1622,1,0,0,0,0,0,0,0,0
1996042,-66.8577,46.1622,1,0,0,0,0,0,0,0,0
1996043,-66.8577,46.1622,1,0,0,0,0,0,0,0,0
1996044,-66.8577,46.1622,1,0,0,0,0,0,0,0,0
1996045,-66.8577,46.1622,1,0,0,0,0,0,0,0,0
1996046,-66.8577,46.1622,1,0,0,0,0,0,0,0,0
1996047,-66.8577,46.1622,1,0,0,0,0,0,0,0,0
1996048,-66.8577,46.1622,1,0,0,0,0,0,0,0,0
1996049,-66.8712,46.0821,1,0,0,0,0,0,0,0,0
1996050,-66.8983,45.922,1,0,0,0,0,0,0,0,0
1996051,-66.9254,45.7619,1,0,0,0,0,0,0,0,0
1996052,-66.939,45.6819,1,0,0,0,0,0,0,0,0
1996053,-66.939,45.6819,1,0,0,0,0,0,0,0,0
1996054,-66.939,45.6819,1,0,0,0,0,0,0,0,0
1996055,-66.9462,45.6282,1,0,0,0,0,0,0,0,0
1996056,-66.9607,45.5208,1,0,0,0,0,0,0,0,0
1996057,-66.9752,45.4134,1,0,0,0,0,0,0,0,0
1996058,-66.993,45.3148,1,0,0,0,0,0,0,0,0
1996059,-67.0143,45.225,1,0,0,0,0,0,0,0,0
1996060,-67.0355,45.1352,1,0,0,0,0,0,0,0,0
1996061,-67.0461,45.0903,1,0,0,0,0,0,0,0,0
1996062,-67.0461,45.0903,1,0,0,0,0,0,0,0,0
1996063,-67.0461,45.0903,1,0,0,0,0,0,0,0,0
1996064,-67.0461,45.0903,1,0,0,0,0,0,0,0,0
1996065,-67.0461,45.0903,1,0,0,0,0,0,0,0,0
1996066,-67.0461,45.0903,1,0,0,0,0,0,0,0,0
1996067,-67.0773,44.9177,1,0,0,0,0,0,0,0,0
1996068,-67.1396,44.5725,1,0,0,0,0,0,0,0,0
1996069,-67.202,44.2274,1,0,0,0,0,0,0,0,0
1996070,-67.2431,43.9723,1,0,0,0,0,0,0,0,0
1996071,-67.2629,43.8074,1,0,0,0,0,0,0,0,0
1996072,-67.2827,43.6425,1,0,0,0,0,0,0,0,0
1996073,-67.309,43.4582,1,0,0,0,0,0,0,0,0
1996074,-67.3418,43.2546,1,0,0,0,0,0,0,0,0
1996075,-67.3747,43.0509,1,0,0,0,0,0,0,0,0
1996076,-67.4077,42.8831,1,0,0,0,0,0,0,0,0
1996077,-67.441,42.7511,1,0,0,0,0,0,0,0,0
1996078,-67.4744,42.6192,1,0,0,0,0,0,0,0,0
1996079,-67.5241,42.438,1,0,0,0,0,0,0,0,0
1996080,-67.5905,42.2075,1,0,0,0,0,0,0,0,0
1996081,-67.6567,41.977,1,0,0,0,0,0,0,0,0
1996082,-67.7155,41.7457,1,0,0,0,0,0,0,0,0
1996083,-67.7666,41.5136,1,0,0,0,0,0,0,0,0
1996084,-67.8178,41.2814,1,0,0,0,0,0,0,0,0
1996085,-67.8673,41.0864,1,0,0,0,0,0,0,0,0
1996086,-67.915,40.9287,1,0,0,0,0,0,0,0,0
1996087,-67.9627,40.7709,1,0,0,0,0,0,0,0,0
1996088,-67.9956,40.6435,1,0,0,0,0,0,0,0,0
1996089,-68.0136,40.5464,1,0,0,0,0,0,0,0,0
1996090,-68.0316,40.4492,1,0,0,0,0,0,0,0,0
1996091,-68.0738,40.1387,1,0,0,0,0,0,0,0,0
1996092,-68.1401,39.6146,1,0,0,0,0,0,0,0,0
1996093,-68.2064,39.0906,1,0,0,0,0,0,0,0,0
1996094,-68.2493,38.8235,1,0,0,0,0,0,0,0,0
1996095,-68.269,38.8132,1,0,0,0,0,0,0,0,0
1996096,-68.2886,38.803,1,0,0,0,0,0,0,0,0
1996097,-68.3102,38.5822,1,0,0,0,0,0,0,0,0
1996098,-68.3338,38.1507,1,0,0,0,0,0,0,0,0
1996099,-68.3573,37.7192,1,0,0,0,0,0,0,0,0
1996100,-68.3591,37.2686,1,0,0,0,0,0,0,0,0
1996101,-68.3392,36.7989,1,0,0,0,0,0,0,0,0
1996102,-68.3192,36.3292,1,0,0,0,0,0,0,0,0
1996103,-68.2765,35.9947,1,0,0,0,0,0,0,0,0
1996104,-68.211,35.7955,1,0,0,0,0,0,0,0,0
1996105,-68.1455,35.5964,1,0,0,0,0,0,0,0,0
1996106,-68.0693,35.2591,1,0,0,0,0,0,0,0,0
1996107,-67.9822,34.7836,1,0,0,0,0,0,0,0,0
1996108,-67.8952,34.3081,1,0,0,0,0,0,0,0,0
1996109,-67.8638,33.9746,1,0,0,0,0,0,0,0,0
1996110,-67.888,33.7833,1,0,0,0,0,0,0,0,0
1996111,-67.9123,33.5919,1,0,0,0,0,0,0,0,0
1996112,-67.945,33.4368,1,0,0,0,0,0,0,0,0
1996113,-67.9863,33.318,1,0,0,0,0,0,0,0,0
1996114,-68.0275,33.1992,1,0,0,0,0,0,0,0,0
1996115,-68.059,33.095,1,0,0,0,0,0,0,0,0
1996116,-68.0807,33.0053,1,0,0,0,0,0,0,0,0
1996117,-68.1025,32.9156,1,0,0,0,0,0,0,0,0
1996118,-68.1134,32.8708,1,0,0,0,0,0,0,0,0
1996119,-68.1134,32.8708,1,0,0,0,0,0,0,0,0
1996120,-68.1134,32.8708,1,0,0,0,0,0,0,0,0
1996121,-68.1367,32.773,1,0,0,0,0,0,0,0,0
1996122,-68.1832,32.5773,1,0,0,0,0,0,0,0,0
1996123,-68.2297,32.3816,1,0,0,0,0,0,0,0,0
1996124,-68.2655,32.0439,1,0,0,0,0,0,0,0,0
1996125,-68.2905,31.5641,1,0,0,0,0,0,0,0,0
1996126,-68.3155,31.0843,1,0,0,0,0,0,0,0,0
1996127,-68.3405,30.6045,1,0,0,0,0,0,0,0,0
1996128,-68.3656,30.1246,1,0,0,0,0,0,0,0,0
1996129,-68.3906,29.6448,1,0,0,0,0,0,0,0,0
1996130,-68.4156,29.165,1,0,0,0,0,0,0,0,0
1996131,-68.4406,28.6852,1,0,0,0,0,0,0,0,0
1996132,-68.4656,28.2054,1,0,0,0,0,0,0,0,0
1996133,-68.4906,27.7256,1,0,0,0,0,0,0,0,0
1996134,-68.5156,27.2458,1,0,0,0,0,0,0,0,0
1996135,-68.5407,26.7659,1,0,0,0,0,0,0,0,0
1996136,-68.5657,26.2861,1,0,0,0,0,0,0,0,0
1996137,-68.5907,25.8063,1,0,0,0,0,0,0,0,0
1996138,-68.6157,25.3265,1,0,0,0,0,0,0,0,0
1996139,-68.6407,24.8467,1,0,0,0,0,0,0,0,0
1996140,-68.6657,24.3669,1,0,0,0,0,0,0,0,0
1996141,-68.6907,23.8871,1,0,0,0,0,0,0,0,0
1996142,-68.7157,23.4072,1,0,0,0,0,0,0,0,0
1996143,-68.7408,22.9274,1,0,0,0,0,0,0,0,0
1996144,-68.7658,22.4476,1,0,0,0,0,0,0,0,0
1996145,-68.7908,21.9678,1,0,0,0,0,0,0,0,0
1996146,-68.8158,21.488,1,0,0,0,0,0,0,0,0
1996147,-68.8408,21.0082,1,0,0,0,0,0,0,0,0
1996148,-68.8658,20.5284,1,0,0,0,0,0,0,0,0
1996149,-68.8908,20.0486,1,0,0,0,0,0,0,0,0
1996150,-68.9159,19.5687,1,0,0,0,0,0,0,0,0
1996151,-68.9409,19.0889,1,0,0,0,0,0,0,0,0
1996152,-68.9659,18.6091,1,0,0,0,0,0,0,0,0
1996153,-68.9909,18.1293,1,0,0,0,0,0,0,0,0
1996154,-69.0159,17.6495,1,0,0,0,0,0,0,0,0
1996155,-69.0409,17.1697,1,0,0,0,0,0,0,0,0
1996156,-69.0659,16.6899,1,0,0,0,0,0,0,0,0
1996157,-69.091,16.21,1,0,0,0,0,0,0,0,0
1996158,-69.116,15.7302,1,0,0,0,0,0,0,0,0
1996159,-69.141,15.2504,1,0,0,0,0,0,0,0,0
1996160,-69.166,14.7706,1,0,0,0,0,0,0,0,0
1996161,-69.1785,14.5307,1,0,0,0,0,0,0,0,0
1996162,-69.1785,14.5307,1,0,0,0,0,0,0,0,0
1996163,-69.1785,14.5307,1,0,0,0,0,0,0,0,0
1996164,-69.2053,14.1563,1,0,0,0,0,0,0,0,0
1996165,-69.2588,13.4076,1,0,0,0,0,0,0,0,0
1996166,-69.3123,12.6588,1,0,0,0,0,0,0,0,0
1996167,-69.3586,12.2187,1,0,0,0,0,0,0,0,0
1996168,-69.3975,12.0872,1,0,0,0,0,0,0,0,0
1996169,-69.4365,11.9557,1,0,0,0,0,0,0,0,0
1996170,-69.456,11.8899,1,0,0,0,0,0,0,0,0
1996171,-69.456,11.8899,1,0,0,0,0,0,0,0,0
1996172,-69.456,11.8899,1,0,0,0,0,0,0,0,0
1996173,-69.4644,11.7978,1,0,0,0,0,0,0,0,0
1996174,-69.4813,11.6137,1,0,0,0,0,0,0,0,0
1996175,-69.4982,11.4296,1,0,0,0,0,0,0,0,0
1996176,-69.5067,11.3375,1,0,0,0,0,0,0,0,0
1996177,-69.5067,11.3375,1,0,0,0,0,0,0,0,0
1996178,-69.5067,11.3375,1,0,0,0,0,0,0,0,0
1996179,-69.5018,11.2642,1,0,0,0,0,0,0,0,0
1996180,-69.492,11.1176,1,0,0,0,0,0,0,0,0
1996181,-69.4822,10.9709,1,0,0,0,0,0,0,0,0
1996182,-69.5175,10.3322,0,0,0,0,0,0,0,0,0
1996183,-69.5952,9.2113,0,0,0,0,0,0,0,0,0
1996184,-69.6729,8.145,0,0,0,0,0,0,0,0,0
1996185,-69.7082,7.6703,1,0,0,0,0,0,0,0,0
1996186,-69.7082,7.6703,1,0,0,0,0,0,0,0,0
1996187,-69.7082,7.6703,1,0,0,0,0,0,0,0,0
1996188,-69.7352,7.2679,0,0,0,0,0,0,0,0,0
1996189,-69.7946,6.3826,0,0,0,0,0,0,0,0,0
1996190,-69.854,5.4974,0,0,0,0,0,0,0,0,0
1996191,-69.881,5.095,1,0,0,0,0,0,0,0,0
1996192,-69.881,5.095,1,0,0,0,0,0,0,0,0
1996193,-69.881,5.095,1,0,0,0,0,0,0,0,0
1996194,-69.8895,4.7749,0,0,0,0,0,0,0,0,0
1996195,-69.9083,4.0084,0,0,0,0,0,0,0,0,0
1996196,-69.927,3.0866,0,0,0,0,0,0,0,0,0
1996197,-69.9355,2.3003,1,0,0,0,0,0,0,0,0
1996198,-69.9324,1.7214,1,0,0,0,0,0,0,0,0
1996199,-69.9293,1.1426,1,0,0,0,0,0,0,0,0
1996200,-69.9263,0.5637,1,0,0,0,0,0,0,0,0
1996201,-69.9232,-0.0152,1,0,0,0,0,0,0,0,0
1996202,-69.9201,-0.594,1,0,0,0,0,0,0,0,0
1996203,-69.9171,-1.1729,1,0,0,0,0,0,0,0,0
1996204,-69.914,-1.7517,1,0,0,0,0,0,0,0,0
1996205,-69.9109,-2.3306,1,0,0,0,0,0,0,0,0
1996206,-69.9079,-2.9095,1,0,0,0,0,0,0,0,0
1996207,-69.9048,-3.4883,1,0,0,0,0,0,0,0,0
1996208,-69.9017,-4.0672,1,0,0,0,0,0,0,0,0
1996209,-69.9002,-4.3566,1,0,0,0,0,0,0,0,0
1996210,-69.9002,-4.3566,1,0,0,0,0,0,0,0,0
1996211,-69.9002,-4.3566,1,0,0,0,0,0,0,0,0
1996212,-69.916,-4.7281,0,0,0,0,0,0,0,0,0
1996213,-69.9529,-5.5585,0,0,0,0,0,0,0,0,0
1996214,-69.9949,-6.4211,0,0,0,0,0,0,0,0,0
1996215,-70.0261,-6.8895,1,0,0,0,0,0,0,0,0
1996216,-70.0428,-6.9739,1,0,0,0,0,0,0,0,0
1996217,-70.0595,-7.0583,1,0,0,0,0,0,0,0,0
1996218,-70.0893,-7.4882,1,0,0,0,0,0,0,0,0
1996219,-70.1322,-8.2637,1,0,0,0,0,0,0,0,0
1996220,-70.1752,-9.0392,1,0,0,0,0,0,0,0,0
1996221,-70.1967,-9.4269,1,0,0,0,0,0,0,0,0
1996222,-70.1967,-9.4269,1,0,0,0,0,0,0,0,0
1996223,-70.1967,-9.4269,1,0,0,0,0,0,0,0,0
1996224,-70.2257,-9.5421,1,0,0,0,0,0,0,0,0
1996225,-70.2837,-9.7726,1,0,0,0,0,0,0,0,0
1996226,-70.3418,-10.0031,1,0,0,0,0,0,0,0,0
1996227,-70.4096,-10.2361,1,0,0,0,0,0,0,0,0
1996228,-70.4871,-10.4716,1,0,0,0,0,0,0,0,0
1996229,-70.5646,-10.7071,1,0,0,0,0,0,0,0,0
1996230,-70.6233,-10.9038,1,0,0,0,0,0,0,0,0
1996231,-70.663,-11.0615,1,0,0,0,0,0,0,0,0
1996232,-70.7028,-11.2192,1,0,0,0,0,0,0,0,0
1996233,-70.7666,-11.4355,1,0,0,0,0,0,0,0,0
1996234,-70.8544,-11.7104,1,0,0,0,0,0,0,0,0
1996235,-70.9422,-11.9852,1,0,0,0,0,0,0,0,0
1996236,-71.0091,-12.2335,1,0,0,0,0,0,0,0,0
1996237,-71.0551,-12.4554,1,0,0,0,0,0,0,0,0
1996238,-71.1011,-12.6773,1,0,0,0,0,0,0,0,0
1996239,-71.1609,-13.1121,1,0,0,0,0,0,0,0,0
1996240,-71.2344,-13.7598,1,0,0,0,0,0,0,0,0
1996241,-71.3079,-14.4075,1,0,0,0,0,0,0,0,0
1996242,-71.3692,-14.8427,1,0,0,0,0,0,0,0,0
1996243,-71.4183,-15.0651,1,0,0,0,0,0,0,0,0
1996244,-71.4673,-15.2876,1,0,0,0,0,0,0,0,0
