date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
2004132,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004133,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004134,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004135,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004136,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004137,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004138,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004139,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004140,0,0,0,0,0,0,-52.1347,-27.8699,1,0,0,0,0,0
2004141,0,0,0,0,0,0,-52.3168,-27.8681,1,0,0,0,0,0
2004142,0,0,0,0,0,0,-52.494,-27.9106,1,0,0,0,0,0
2004143,0,0,0,0,0,0,-52.7404,-28.0008,1,0,0,0,0,0
2004144,0,0,0,0,0,0,-52.7404,-28.0008,1,0,0,0,0,0
2004145,0,0,0,0,0,0,-53.129,-27.7781,1,0,0,0,0,0
2004146,0,0,0,0,0,0,-53.2582,-27.5613,1,0,0,0,0,0
2004147,0,0,0,0,0,0,-53.2878,-27.3124,1,0,0,0,0,0
2004148,0,0,0,0,0,0,-53.1429,-27.0678,1,0,0,0,0,0
2004149,0,0,0,0,0,0,-53.1429,-27.0678,1,0,0,0,0,0
2004150,0,0,0,0,0,0,-52.8904,-26.6224,1,0,0,0,0,0
2004151,0,0,0,0,0,0,-52.8025,-26.4139,1,0,0,0,0,0
2004152,0,0,0,0,0,0,-52.7321,-26.323,1,0,0,0,0,0
2004153,0,0,0,0,0,0,-52.7098,-26.0784,1,0,0,0,0,0
2004154,0,0,0,0,0,0,-52.6901,-25.9022,1,0,0,0,0,0
2004155,0,0,0,0,0,0,-52.6803,-25.593,1,0,0,0,0,0
2004156,0,0,0,0,0,0,-52.5771,-25.2476,1,0,0,0,0,0
2004157,0,0,0,0,0,0,-52.5483,-24.9574,1,0,0,0,0,0
2004158,0,0,0,0,0,0,-52.4082,-24.5471,1,0,0,0,0,0
2004159,0,0,0,0,0,0,-52.46,-24.3494,1,0,0,0,0,0
2004160,0,0,0,0,0,0,-52.4501,-24.1349,1,0,0,0,0,0
2004161,0,0,0,0,0,0,-52.516,-23.9509,1,0,0,0,0,0
2004162,0,0,0,0,0,0,-52.6104,-24.0258,1,0,0,0,0,0
2004163,0,0,0,0,0,0,-52.6932,-23.7718,1,0,0,0,0,0
2004164,0,0,0,0,0,0,-52.8038,-23.4889,1,0,0,0,0,0
2004165,0,0,0,0,0,0,-53.0009,-23.2498,1,0,0,0,0,0
2004166,0,0,0,0,0,0,-53.0957,-23.164,1,0,0,0,0,0
2004167,0,0,0,0,0,0,-53.216,-23.0689,1,0,0,0,0,0
2004168,0,0,0,0,0,0,-53.2588,-22.9184,1,0,0,0,0,0
2004169,0,0,0,0,0,0,-53.3484,-22.9451,1,0,0,0,0,0
2004170,0,0,0,0,0,0,-53.4368,-22.8845,1,0,0,0,0,0
2004171,0,0,0,0,0,0,-53.4121,-22.9699,1,0,0,0,0,0
2004172,0,0,0,0,0,0,-53.4607,-22.8376,1,0,0,0,0,0
2004173,0,0,0,0,0,0,-53.4882,-23.0203,1,0,0,0,0,0
2004174,0,0,0,0,0,0,-53.4951,-22.9003,1,0,0,0,0,0
2004175,0,0,0,0,0,0,-53.5371,-22.9866,1,0,0,0,0,0
2004176,0,0,0,0,0,0,-53.5449,-22.8934,1,0,0,0,0,0
2004177,0,0,0,0,0,0,-53.5449,-22.8934,1,0,0,0,0,0
2004178,0,0,0,0,0,0,-53.6034,-22.7818,1,0,0,0,0,0
2004179,0,0,0,0,0,0,-53.6034,-22.7818,1,0,0,0,0,0
2004180,0,0,0,0,0,0,-53.5704,-22.4741,1,0,0,0,0,0
2004181,0,0,0,0,0,0,-53.5704,-22.4741,1,0,0,0,0,0
2004182,0,0,0,0,0,0,-53.5704,-22.4741,1,0,0,0,0,0
2004183,0,0,0,0,0,0,-53.3861,-22.0402,1,0,0,0,0,0
2004184,0,0,0,0,0,0,-53.3861,-22.0402,1,0,0,0,0,0
2004185,0,0,0,0,0,0,-53.2201,-21.3522,1,0,0,0,0,0
2004186,0,0,0,0,0,0,-53.2672,-21.0736,1,0,0,0,0,0
2004187,0,0,0,0,0,0,-53.2837,-20.9484,1,0,0,0,0,0
2004188,0,0,0,0,0,0,-53.4121,-20.7592,1,0,0,0,0,0
2004189,0,0,0,0,0,0,-53.5498,-20.5672,1,0,0,0,0,0
2004190,0,0,0,0,0,0,-53.5498,-20.5672,1,0,0,0,0,0
2004191,0,0,0,0,0,0,-53.6547,-20.0299,1,0,0,0,0,0
2004192,0,0,0,0,0,0,-53.6547,-20.0299,1,0,0,0,0,0
2004193,0,0,0,0,0,0,-53.509,-19.5947,1,0,0,0,0,0
2004194,0,0,0,0,0,0,-53.509,-19.5947,1,0,0,0,0,0
2004195,0,0,0,0,0,0,-53.0924,-19.1211,1,0,0,0,0,0
2004196,0,0,0,0,0,0,-53.0924,-19.1211,1,0,0,0,0,0
2004197,0,0,0,0,0,0,-53.0924,-19.1211,1,0,0,0,0,0
2004198,0,0,0,0,0,0,-52.8848,-19.057,1,0,0,0,0,0
2004199,0,0,0,0,0,0,-52.8848,-19.057,1,0,0,0,0,0
2004200,0,0,0,0,0,0,-52.8848,-19.057,1,0,0,0,0,0
2004201,0,0,0,0,0,0,-52.8848,-19.057,1,0,0,0,0,0
2004202,0,0,0,0,0,0,-52.8848,-19.057,1,0,0,0,0,0
2004203,0,0,0,0,0,0,-52.8848,-19.057,1,0,0,0,0,0
2004204,0,0,0,0,0,0,-52.8848,-19.057,1,0,0,0,0,0
2004205,0,0,0,0,0,0,-52.8848,-19.057,1,0,0,0,0,0
2004206,0,0,0,0,0,0,-52.5832,-17.9224,1,0,0,0,0,0
2004207,0,0,0,0,0,0,-52.5832,-17.9224,1,0,0,0,0,0
2004208,0,0,0,0,0,0,-52.3222,-17.171,1,0,0,0,0,0
