1407,-52.127,-4.890
1408,-52.144,-4.554
1409,-52.160,-4.218
1410,-52.174,-3.881
1411,-52.188,-3.545
1412,-52.200,-3.208
1413,-52.211,-2.871
1414,-52.221,-2.534
1415,-52.229,-2.196
1416,-52.237,-1.859
1417,-52.243,-1.521
1418,-52.248,-1.183
1419,-52.251,-0.845
1420,-52.254,-0.507
1421,-52.255,-0.169
1422,-52.255,0.169
1423,-52.254,0.507
1424,-52.251,0.845
1425,-52.248,1.183
1426,-52.243,1.521
1427,-52.237,1.859
1428,-52.229,2.196
1429,-52.221,2.534
1430,-52.211,2.871
1431,-52.200,3.208
1432,-52.188,3.545
1433,-52.174,3.881
1434,-52.160,4.218
1435,-52.144,4.554
1436,-52.127,4.890
1437,-52.109,5.225
1438,-52.089,5.560
1439,-52.068,5.895
1440,-52.046,6.229
1441,-52.023,6.563
1442,-51.999,6.896
1443,-51.974,7.229
1444,-51.947,7.561
1445,-51.919,7.893
1446,-51.890,8.225
1447,-51.860,8.556
1448,-51.829,8.886
1449,-51.796,9.215
1450,-51.762,9.545
1451,-51.727,9.873
1452,-51.691,10.201
1453,-51.654,10.528
1454,-51.616,10.854
1455,-51.576,11.180
1456,-51.536,11.505
1457,-51.494,11.829
1458,-51.451,12.152
1459,-51.407,12.475
1460,-51.362,12.797
1461,-51.316,13.118
1462,-51.268,13.438
1463,-51.220,13.758
1464,-51.170,14.076
1465,-51.119,14.394
1466,-51.068,14.710
1467,-51.015,15.026
1468,-50.961,15.341
1469,-50.906,15.655
1470,-50.850,15.968
1471,-50.793,16.280
1472,-50.735,16.591
1473,-50.675,16.901
1474,-50.615,17.210
1475,-50.554,17.517
1476,-50.491,17.824
1477,-50.428,18.130
1478,-50.364,18.435
1479,-50.298,18.739
1480,-50.232,19.041
1481,-50.165,19.343
1482,-50.096,19.643
1483,-50.027,19.942
1673,-50.004,-20.946
1674,-50.077,-20.649
1675,-50.149,-20.351
1676,-50.219,-20.051
1677,-50.289,-19.751
1678,-50.358,-19.449
1679,-50.426,-19.146
1680,-50.493,-18.842
1681,-50.558,-18.537
1682,-50.623,-18.231
1683,-50.687,-17.923
1684,-50.750,-17.615
1685,-50.811,-17.306
1686,-50.872,-16.995
1687,-50.932,-16.684
1688,-50.990,-16.371
1689,-51.048,-16.058
1690,-51.104,-15.743
1691,-51.160,-15.428
1692,-51.214,-15.111
1693,-51.267,-14.794
1694,-51.319,-14.475
1695,-51.370,-14.156
1696,-51.420,-13.836
1697,-51.469,-13.515
1698,-51.517,-13.193
1699,-51.563,-12.870
1700,-51.609,-12.547
1701,-51.653,-12.222
1702,-51.696,-11.897
1703,-51.738,-11.571
1704,-51.779,-11.245
1705,-51.819,-10.917
1706,-51.858,-10.589
1707,-51.895,-10.260
1708,-51.931,-9.930
1709,-51.966,-9.600
1710,-52.000,-9.269
1711,-52.033,-8.938
1712,-52.065,-8.606
1713,-52.095,-8.273
1714,-52.124,-7.940
1715,-52.152,-7.606
1716,-52.179,-7.271
1717,-52.205,-6.937
1718,-52.229,-6.601
1719,-52.253,-6.266
1720,-52.275,-5.929
1721,-52.295,-5.593
1722,-52.315,-5.256
1723,-52.333,-4.918
1724,-52.351,-4.581
1725,-52.367,-4.243
1726,-52.381,-3.904
1727,-52.395,-3.566
1728,-52.407,-3.227
1729,-52.418,-2.888
1730,-52.428,-2.549
1731,-52.437,-2.209
1732,-52.444,-1.870
1733,-52.450,-1.530
1734,-52.455,-1.190
1735,-52.459,-0.850
1736,-52.461,-0.510
1737,-52.463,-0.170
1738,-52.463,0.170
1739,-52.461,0.510
1740,-52.459,0.850
1741,-52.455,1.190
1742,-52.450,1.530
1743,-52.444,1.870
1744,-52.437,2.209
1745,-52.428,2.549
1746,-52.418,2.888
1747,-52.407,3.227
1748,-52.395,3.566
1749,-52.381,3.904
1750,-52.367,4.243
1751,-52.351,4.581
1752,-52.333,4.918
1753,-52.315,5.256
1754,-52.295,5.593
1755,-52.275,5.929
1756,-52.253,6.266
1757,-52.229,6.601
1758,-52.205,6.937
1759,-52.179,7.271
1760,-52.152,7.606
1761,-52.124,7.940
1762,-52.095,8.273
1763,-52.065,8.606
1764,-52.033,8.938
1765,-52.000,9.269
1766,-51.966,9.600
