date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,size_1,size_2
1995200,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995201,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995202,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995203,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995204,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995205,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995206,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995207,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995208,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995209,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995210,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995211,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995212,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995213,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995214,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995215,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995216,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995217,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995218,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995219,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995220,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995221,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995222,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995223,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995224,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995225,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995226,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995227,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995228,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995229,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995230,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995231,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995232,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995233,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995234,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995235,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995236,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995237,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995238,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995239,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995240,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995241,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995242,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995243,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995244,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995245,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995246,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995247,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995248,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995249,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995250,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995251,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995252,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995253,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995254,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995255,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995256,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995257,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995258,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995259,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995260,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995261,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995262,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995263,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995264,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995265,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995266,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995267,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995268,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995269,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995270,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995271,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995272,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995273,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995274,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995275,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995276,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995277,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995278,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995279,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995280,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995281,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995282,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995283,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995284,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995285,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995286,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995287,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995288,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995289,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995290,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995291,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995292,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995293,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995294,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995295,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995296,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995297,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995298,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995299,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995300,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995301,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995302,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995303,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995304,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995305,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995306,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995307,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995308,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995309,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995310,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995311,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995312,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995313,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995314,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995315,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995316,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995317,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995318,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995319,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995320,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995321,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995322,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995323,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995324,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995325,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995326,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995327,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995328,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995329,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995330,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995331,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995332,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995333,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995334,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995335,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995336,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995337,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995338,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995339,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995340,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995341,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995342,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995343,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995344,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995345,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995346,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995347,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995348,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995349,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995350,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995351,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995352,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995353,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995354,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995355,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995356,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995357,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995358,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995359,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995360,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995361,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995362,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995363,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995364,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1995365,-65.7919,87.785,0,0,0,0,0,0,0,0,0
1996001,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996002,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996003,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996004,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996005,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996006,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996007,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996008,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996009,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996010,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996011,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996012,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996013,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996014,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996015,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996016,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996017,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996018,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996019,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996020,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996021,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996022,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996023,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996024,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996025,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996026,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996027,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996028,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996029,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996030,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996031,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996032,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996033,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996034,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996035,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996036,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996037,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996038,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996039,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996040,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996041,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996042,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996043,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996044,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996045,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996046,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996047,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996048,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996049,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996050,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996051,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996052,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996053,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996054,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996055,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996056,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996057,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996058,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996059,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996060,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996061,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996062,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996063,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996064,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996065,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996066,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996067,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996068,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996069,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996070,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996071,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996072,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996073,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996074,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996075,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996076,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996077,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996078,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996079,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996080,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996081,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996082,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996083,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996084,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996085,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996086,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996087,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996088,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996089,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996090,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996091,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996092,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996093,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996094,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996095,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996096,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996097,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996098,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996099,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996100,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996101,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996102,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996103,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996104,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996105,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996106,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996107,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996108,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996109,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996110,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996111,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996112,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996113,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996114,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996115,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996116,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996117,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996118,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996119,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996120,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996121,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996122,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996123,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996124,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996125,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996126,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996127,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996128,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996129,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996130,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996131,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996132,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996133,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996134,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996135,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996136,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996137,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996138,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996139,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996140,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996141,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996142,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996143,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996144,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996145,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996146,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996147,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996148,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996149,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996150,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996151,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996152,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996153,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996154,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996155,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996156,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996157,-65.7919,87.785,1,0,0,0,0,0,0,0,0
1996158,-65.7927,87.6563,1,0,0,0,0,0,0,0,0
1996159,-65.7943,87.3988,1,0,0,0,0,0,0,0,0
1996160,-65.7959,87.1413,1,0,0,0,0,0,0,0,0
1996161,-65.7967,87.0126,1,0,0,0,0,0,0,0,0
1996162,-65.7967,87.0126,1,0,0,0,0,0,0,0,0
1996163,-65.7967,87.0126,1,0,0,0,0,0,0,0,0
1996164,-65.7797,86.9234,1,0,0,0,0,0,0,0,0
1996165,-65.7458,86.7451,1,0,0,0,0,0,0,0,0
1996166,-65.7119,86.5667,1,0,0,0,0,0,0,0,0
1996167,-65.6901,86.4188,1,0,0,0,0,0,0,0,0
1996168,-65.6806,86.3014,1,0,0,0,0,0,0,0,0
1996169,-65.6711,86.1839,1,0,0,0,0,0,0,0,0
1996170,-65.675,86.084,1,0,0,0,0,0,0,0,0
1996171,-65.6925,86.0017,1,0,0,0,0,0,0,0,0
1996172,-65.71,85.9194,1,0,0,0,0,0,0,0,0
1996173,-65.7187,85.8782,1,0,0,0,0,0,0,0,0
1996174,-65.7187,85.8782,1,0,0,0,0,0,0,0,0
1996175,-65.7187,85.8782,1,0,0,0,0,0,0,0,0
1996176,-65.7251,85.8209,1,0,0,0,0,0,0,0,0
1996177,-65.7379,85.7064,1,0,0,0,0,0,0,0,0
1996178,-65.7508,85.5918,1,0,0,0,0,0,0,0,0
1996179,-65.7411,85.4979,1,0,0,0,0,0,0,0,0
1996180,-65.7088,85.4247,1,0,0,0,0,0,0,0,0
1996181,-65.6766,85.3515,1,0,0,0,0,0,0,0,0
1996182,-65.6605,85.3149,1,0,0,0,0,0,0,0,0
1996183,-65.6605,85.3149,1,0,0,0,0,0,0,0,0
1996184,-65.6605,85.3149,1,0,0,0,0,0,0,0,0
1996185,-65.6545,85.2361,1,0,0,0,0,0,0,0,0
1996186,-65.6424,85.0786,1,0,0,0,0,0,0,0,0
1996187,-65.6304,84.9211,1,0,0,0,0,0,0,0,0
1996188,-65.6244,84.8423,1,0,0,0,0,0,0,0,0
1996189,-65.6244,84.8423,1,0,0,0,0,0,0,0,0
1996190,-65.6244,84.8423,1,0,0,0,0,0,0,0,0
1996191,-65.6073,84.7868,1,0,0,0,0,0,0,0,0
1996192,-65.5733,84.6758,1,0,0,0,0,0,0,0,0
1996193,-65.5391,84.5649,1,0,0,0,0,0,0,0,0
1996194,-65.5221,84.5094,1,0,0,0,0,0,0,0,0
1996195,-65.5221,84.5094,1,0,0,0,0,0,0,0,0
1996196,-65.5221,84.5094,1,0,0,0,0,0,0,0,0
1996197,-65.5221,84.5094,1,0,0,0,0,0,0,0,0
1996198,-65.5221,84.5094,1,0,0,0,0,0,0,0,0
1996199,-65.5221,84.5094,1,0,0,0,0,0,0,0,0
1996200,-65.5229,84.4079,1,0,0,0,0,0,0,0,0
1996201,-65.5246,84.2049,1,0,0,0,0,0,0,0,0
1996202,-65.5263,84.0019,1,0,0,0,0,0,0,0,0
1996203,-65.528,83.7989,1,0,0,0,0,0,0,0,0
1996204,-65.5297,83.596,1,0,0,0,0,0,0,0,0
1996205,-65.5314,83.393,1,0,0,0,0,0,0,0,0
1996206,-65.5331,83.19,1,0,0,0,0,0,0,0,0
1996207,-65.5348,82.987,1,0,0,0,0,0,0,0,0
1996208,-65.5365,82.784,1,0,0,0,0,0,0,0,0
1996209,-65.5318,82.6142,1,0,0,0,0,0,0,0,0
1996210,-65.5207,82.4776,1,0,0,0,0,0,0,0,0
1996211,-65.5097,82.341,1,0,0,0,0,0,0,0,0
1996212,-65.5042,82.2727,1,0,0,0,0,0,0,0,0
1996213,-65.5042,82.2727,1,0,0,0,0,0,0,0,0
1996214,-65.5042,82.2727,1,0,0,0,0,0,0,0,0
1996215,-65.5041,82.1849,1,0,0,0,0,0,0,0,0
1996216,-65.5038,82.0093,1,0,0,0,0,0,0,0,0
1996217,-65.5036,81.8338,1,0,0,0,0,0,0,0,0
1996218,-65.4913,81.6308,1,0,0,0,0,0,0,0,0
1996219,-65.4668,81.4004,1,0,0,0,0,0,0,0,0
1996220,-65.4423,81.1699,1,0,0,0,0,0,0,0,0
1996221,-65.43,81.0547,1,0,0,0,0,0,0,0,0
1996222,-65.43,81.0547,1,0,0,0,0,0,0,0,0
1996223,-65.43,81.0547,1,0,0,0,0,0,0,0,0
1996224,-65.446,80.9932,1,0,0,0,0,0,0,0,0
1996225,-65.4779,80.8702,1,0,0,0,0,0,0,0,0
1996226,-65.5097,80.7472,1,0,0,0,0,0,0,0,0
1996227,-65.5375,80.6168,1,0,0,0,0,0,0,0,0
1996228,-65.5609,80.479,1,0,0,0,0,0,0,0,0
1996229,-65.5845,80.3412,1,0,0,0,0,0,0,0,0
1996230,-65.594,80.1968,1,0,0,0,0,0,0,0,0
1996231,-65.5895,80.0457,1,0,0,0,0,0,0,0,0
1996232,-65.585,79.8947,1,0,0,0,0,0,0,0,0
1996233,-65.6003,79.7836,1,0,0,0,0,0,0,0,0
1996234,-65.6352,79.7124,1,0,0,0,0,0,0,0,0
1996235,-65.6701,79.6411,1,0,0,0,0,0,0,0,0
1996236,-65.6875,79.6055,1,0,0,0,0,0,0,0,0
1996237,-65.6875,79.6055,1,0,0,0,0,0,0,0,0
1996238,-65.6875,79.6055,1,0,0,0,0,0,0,0,0
1996239,-65.718,79.4606,1,0,0,0,0,0,0,0,0
1996240,-65.7789,79.1707,1,0,0,0,0,0,0,0,0
1996241,-65.8397,78.8808,1,0,0,0,0,0,0,0,0
1996242,-65.8974,78.6406,1,0,0,0,0,0,0,0,0
1996243,-65.9517,78.45,1,0,0,0,0,0,0,0,0
1996244,-66.006,78.2593,1,0,0,0,0,0,0,0,0
1996245,-66.0534,78.0872,1,0,0,0,0,0,0,0,0
1996246,-66.0938,77.9335,1,0,0,0,0,0,0,0,0
1996247,-66.1342,77.7799,1,0,0,0,0,0,0,0,0
1996248,-66.1679,77.6669,1,0,0,0,0,0,0,0,0
1996249,-66.1949,77.5945,1,0,0,0,0,0,0,0,0
1996250,-66.2219,77.5222,1,0,0,0,0,0,0,0,0
1996251,-66.2549,77.4037,1,0,0,0,0,0,0,0,0
1996252,-66.2937,77.239,1,0,0,0,0,0,0,0,0
1996253,-66.3327,77.0743,1,0,0,0,0,0,0,0,0
1996254,-66.3935,76.8742,1,0,0,0,0,0,0,0,0
1996255,-66.4762,76.6387,1,0,0,0,0,0,0,0,0
1996256,-66.5589,76.4031,1,0,0,0,0,0,0,0,0
1996257,-66.6206,76.2347,1,0,0,0,0,0,0,0,0
1996258,-66.6613,76.1335,1,0,0,0,0,0,0,0,0
1996259,-66.702,76.0323,1,0,0,0,0,0,0,0,0
1996260,-66.7156,75.8999,1,0,0,0,0,0,0,0,0
1996261,-66.7021,75.7364,1,0,0,0,0,0,0,0,0
1996262,-66.6886,75.5728,1,0,0,0,0,0,0,0,0
1996263,-66.6805,75.4279,1,0,0,0,0,0,0,0,0
1996264,-66.6776,75.3017,1,0,0,0,0,0,0,0,0
1996265,-66.6748,75.1755,1,0,0,0,-66.7156,75.079,1,0,0
1996266,-66.6758,75.055,1,0,0,0,-66.7156,75.079,1,0,0
