ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
0,0,0,2001134,-73.2571,176.1612,0,0,0,0,-73.39,175.9727,1,0,0,0,0,0
0,0,0,2001135,-73.2143,176.057,0,0,0,0,-73.39,175.9727,1,0,0,0,0,0
0,0,0,2001136,-73.1714,175.9058,0,0,0,0,-73.39,175.9727,1,0,0,0,0,0
0,0,0,2001137,-73.1286,175.7262,0,0,0,0,-73.328,176.2176,1,0,0,0,0,0
0,0,0,2001138,-73.0857,175.5364,0,0,0,0,-73.3467,175.9239,1,0,0,0,0,0
0,0,0,2001139,-73.0429,175.3548,0,0,0,0,-73.3467,175.9239,1,0,0,0,0,0
0,0,0,2001140,-73,175.2,1,0,0,0,-73.1722,175.7617,1,0,0,0,28,8
0,0,0,2001141,-72.9567,175.0665,0,0,0,0,-73.1722,175.7617,1,0,0,0,0,0
0,0,0,2001142,-72.9127,174.936,0,0,0,0,-73.0587,175.2549,1,0,0,0,0,0
0,0,0,2001143,-72.8686,174.8077,0,0,0,0,-73.0587,175.2549,1,0,0,0,0,0
0,0,0,2001144,-72.8248,174.6807,0,0,0,0,-72.9609,174.75,1,0,0,0,0,0
0,0,0,2001145,-72.7817,174.5544,0,0,0,0,-72.8405,174.4746,1,0,0,0,0,0
0,0,0,2001146,-72.74,174.4277,0,0,0,0,-72.8405,174.4746,1,0,0,0,0,0
0,0,0,2001147,-72.7,174.3,1,0,0,0,-72.9257,174.6243,1,0,0,0,27,8
0,0,0,2001148,-72.6641,174.1763,0,0,0,0,-72.7413,174.3171,1,0,0,0,0,0
0,0,0,2001149,-72.6325,174.059,0,0,0,0,-72.7413,174.3171,1,0,0,0,0,0
0,0,0,2001150,-72.6028,173.9434,0,0,0,0,-72.7471,174.0107,1,0,0,0,0,0
0,0,0,2001151,-72.5723,173.8245,0,0,0,0,-72.7471,174.0107,1,0,0,0,0,0
0,0,0,2001152,-72.5383,173.6975,0,0,0,0,-72.7471,174.0107,1,0,0,0,0,0
0,0,0,2001153,-72.4984,173.5576,0,0,0,0,-72.6878,173.6886,1,0,0,0,0,0
0,0,0,2001154,-72.45,173.4,1,0,0,0,-72.6878,173.6886,1,0,0,0,27,8
0,0,0,2001155,-72.3801,173.2093,0,0,0,0,-72.6878,173.6886,1,0,0,0,0,0
0,0,0,2001156,-72.2835,172.9814,0,0,0,0,-72.5805,173.7286,1,0,0,0,0,0
0,0,0,2001157,-72.1686,172.7282,0,0,0,0,-72.5805,173.7286,1,0,0,0,0,0
0,0,0,2001158,-72.0442,172.4615,0,0,0,0,-72.5805,173.7286,1,0,0,0,0,0
0,0,0,2001159,-71.9188,172.1934,0,0,0,0,-72.5805,173.7286,1,0,0,0,0,0
0,0,0,2001160,-71.8012,171.9355,0,0,0,0,-72.3979,173.2144,1,0,0,0,0,0
0,0,0,2001161,-71.7,171.7,1,0,0,0,-72.2484,173.1127,1,0,0,0,27,8
0,0,0,2001162,0,0,0,0,0,0,-72.2484,173.1127,1,0,0,0,0,0
0,0,0,2001163,0,0,0,0,0,0,-72.2484,173.1127,1,0,0,0,0,0
0,0,0,2001164,0,0,0,0,0,0,-72.0585,172.5238,1,0,0,0,0,0
0,0,0,2001165,0,0,0,0,0,0,-72.0585,172.5238,1,0,0,0,0,0
0,0,0,2001166,0,0,0,0,0,0,-71.7612,171.7301,1,0,0,0,0,0
0,0,0,2001167,0,0,0,0,0,0,-71.7612,171.7301,1,0,0,0,0,0
0,0,0,2001168,0,0,0,0,0,0,-71.7612,171.7301,1,0,0,0,0,0
0,0,0,2001169,0,0,0,0,0,0,-71.7612,171.7301,1,0,0,0,0,0
0,0,0,2001170,0,0,0,0,0,0,-71.6336,171.5496,1,0,0,0,0,0
0,0,0,2001171,0,0,0,0,0,0,-71.6336,171.5496,1,0,0,0,0,0
0,0,0,2001172,0,0,0,0,0,0,-71.494,171.3935,1,0,0,0,0,0
0,0,0,2001173,0,0,0,0,0,0,-71.494,171.3935,1,0,0,0,0,0
0,0,0,2001174,0,0,0,0,0,0,-71.2698,171.0443,1,0,0,0,0,0
0,0,0,2001175,0,0,0,0,0,0,-70.9894,170.2696,1,0,0,0,0,0
0,0,0,2001176,0,0,0,0,0,0,-70.7651,169.7873,1,0,0,0,0,0
0,0,0,2001177,0,0,0,0,0,0,-70.6127,168.968,1,0,0,0,0,0
0,0,0,2001178,0,0,0,0,0,0,-70.4941,168.7139,1,0,0,0,0,0
0,0,0,2001179,0,0,0,0,0,0,-70.4941,168.7139,1,0,0,0,0,0
0,0,0,2001180,0,0,0,0,0,0,-70.3941,168.3454,1,0,0,0,0,0
0,0,0,2001181,0,0,0,0,0,0,-70.3941,168.3454,1,0,0,0,0,0
0,0,0,2001182,-70.15,167.6,1,0,0,0,-70.3279,168.1057,1,0,0,0,27,8
0,0,0,2001183,-70.1214,167.551,0,0,0,0,-70.3279,168.1057,1,0,0,0,0,0
0,0,0,2001184,-70.0962,167.5149,0,0,0,0,-70.3279,168.1057,1,0,0,0,0,0
0,0,0,2001185,-70.0738,167.4861,0,0,0,0,-70.2396,167.9672,1,0,0,0,0,0
0,0,0,2001186,-70.0535,167.4591,0,0,0,0,-70.2396,167.9672,1,0,0,0,0,0
0,0,0,2001187,-70.0348,167.4283,0,0,0,0,-70.2396,167.9672,1,0,0,0,0,0
0,0,0,2001188,-70.0172,167.3883,0,0,0,0,-70.2053,167.8282,0,0,0,0,0,0
0,0,0,2001189,-70,167.3333,1,0,0,0,-70.1417,167.57,0,0,0,0,27,8
0,0,0,2001190,-69.9836,167.2267,0,0,0,0,-70.1074,167.431,1,0,0,0,0,0
0,0,0,2001191,-69.9685,167.0502,0,0,0,0,-70.1074,167.431,1,0,0,0,0,0
0,0,0,2001192,-69.9543,166.8262,0,0,0,0,-70.0095,167.2909,1,0,0,0,0,0
0,0,0,2001193,-69.9408,166.5768,0,0,0,0,-70.0095,167.2909,1,0,0,0,0,0
0,0,0,2001194,-69.9274,166.3245,0,0,0,0,-70.0095,167.2909,1,0,0,0,0,0
0,0,0,2001195,-69.9139,166.0915,0,0,0,0,-70.0095,167.2909,1,0,0,0,0,0
0,0,0,2001196,-69.9,165.9,1,0,0,0,-70.0095,167.2909,1,0,0,0,27,8
0,0,0,2001197,-69.8863,165.749,0,0,0,0,-69.9259,167.1829,1,0,0,0,0,0
0,0,0,2001198,-69.8734,165.6169,0,0,0,0,-69.9259,167.1829,1,0,0,0,0,0
0,0,0,2001199,-69.8606,165.4954,0,0,0,0,-69.9489,166.753,1,0,0,0,0,0
0,0,0,2001200,-69.8475,165.3763,0,0,0,0,-69.9489,166.753,1,0,0,0,0,0
0,0,0,2001201,-69.8334,165.2512,0,0,0,0,-69.8978,166.3551,1,0,0,0,0,0
0,0,0,2001202,-69.8178,165.1119,0,0,0,0,-69.8921,166.1458,1,0,0,0,0,0
0,0,0,2001203,-69.8,164.95,1,0,0,0,-69.8922,165.844,1,0,0,0,27,8
0,0,0,2001204,-69.7761,164.7395,0,0,0,0,-69.8954,165.4006,1,0,0,0,0,0
0,0,0,2001205,-69.7447,164.4759,0,0,0,0,-69.8935,165.0456,1,0,0,0,0,0
0,0,0,2001206,-69.7094,164.1831,0,0,0,0,-69.8935,165.0456,1,0,0,0,0,0
0,0,0,2001207,-69.6738,163.8851,0,0,0,0,-69.8935,165.0456,1,0,0,0,0,0
0,0,0,2001208,-69.6413,163.6059,0,0,0,0,-69.7673,165.1152,1,0,0,0,0,0
0,0,0,2001209,-69.6156,163.3696,0,0,0,0,-69.806,164.8052,1,0,0,0,0,0
0,0,0,2001210,-69.6,163.2,1,0,0,0,-69.7224,164.6011,1,0,0,0,27,8
0,0,0,2001211,0,0,0,0,0,0,-69.7224,164.6011,1,0,0,0,0,0
0,0,0,2001212,0,0,0,0,0,0,-69.6677,164.3942,1,0,0,0,0,0
0,0,0,2001213,0,0,0,0,0,0,-69.6677,164.3942,1,0,0,0,0,0
0,0,0,2001214,0,0,0,0,0,0,-69.6677,164.3942,1,0,0,0,0,0
0,0,0,2001215,0,0,0,0,0,0,-69.6677,164.3942,1,0,0,0,0,0
0,0,0,2001216,0,0,0,0,0,0,-69.6677,164.3942,1,0,0,0,0,0
0,0,0,2001217,0,0,0,0,0,0,-69.6677,164.3942,1,0,0,0,0,0
0,0,0,2001218,0,0,0,0,0,0,-69.5912,164.2027,1,0,0,0,0,0
0,0,0,2001219,0,0,0,0,0,0,-69.5912,164.2027,1,0,0,0,0,0
0,0,0,2001220,0,0,0,0,0,0,-69.5688,163.8899,1,0,0,0,0,0
0,0,0,2001221,0,0,0,0,0,0,-69.5688,163.8899,1,0,0,0,0,0
0,0,0,2001222,0,0,0,0,0,0,-69.5688,163.8899,1,0,0,0,0,0
0,0,0,2001223,0,0,0,0,0,0,-69.4528,163.5688,1,0,0,0,0,0
0,0,0,2001224,0,0,0,0,0,0,-69.4528,163.5688,1,0,0,0,0,0
0,0,0,2001225,0,0,0,0,0,0,-69.4854,163.314,1,0,0,0,0,0
0,0,0,2001226,0,0,0,0,0,0,-69.4666,162.9524,1,0,0,0,0,0
0,0,0,2001227,0,0,0,0,0,0,-69.4666,162.9524,1,0,0,0,0,0
0,0,0,2001228,0,0,0,0,0,0,-69.4666,162.9524,1,0,0,0,0,0
0,0,0,2001229,0,0,0,0,0,0,-69.4666,162.9524,1,0,0,0,0,0
0,0,0,2001230,0,0,0,0,0,0,-69.4829,162.0165,1,0,0,0,0,0
0,0,0,2001231,-69.5,161.6,1,0,0,0,-69.5309,161.4867,1,0,0,0,27,8
0,0,0,2001232,-69.4887,161.5643,0,0,0,0,-69.5309,161.4867,1,0,0,0,0,0
