ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,size_1,size_2
0,0,0,2005072,-64.83,96.17,1,0,0,0,0,0,0,20,3
0,0,0,2005219,-64.83,96.17,1,0,0,0,0,0,0,20,3
0,0,0,2005233,-64.83,96.17,1,0,0,0,0,0,0,20,3
0,0,0,2005234,-64.83,96.17,0,0,0,0,0,0,0,0,0
0,0,0,2005235,-64.83,96.17,0,0,0,0,0,0,0,0,0
0,0,0,2005236,-64.83,96.17,0,0,0,0,0,0,0,0,0
0,0,0,2005237,-64.83,96.17,0,0,0,0,0,0,0,0,0
0,0,0,2005238,-64.83,96.17,0,0,0,0,0,0,0,0,0
0,0,0,2005239,-64.83,96.17,0,0,0,0,0,0,0,0,0
0,0,0,2005240,-64.83,96.17,1,0,0,0,0,0,0,20,3
0,0,0,2005261,-64.83,96.17,1,0,0,0,0,0,0,20,3
0,0,0,2005262,-64.83,96.17,0,0,0,0,0,0,0,0,0
0,0,0,2005263,-64.83,96.17,0,0,0,0,0,0,0,0,0
0,0,0,2005264,-64.83,96.17,0,0,0,0,0,0,0,0,0
0,0,0,2005265,-64.83,96.17,0,0,0,0,0,0,0,0,0
0,0,0,2005266,-64.83,96.17,0,0,0,0,0,0,0,0,0
